musicianID,musicianName,genderType,birthDate,city,familyName,forename,fatherName,motherName,spouse,NChildren,kind,webpage
http://www.wikidata.org/entity/Q16235863,Vincent Jamal Staples,m,1993-07-02T00:00:00Z,Long Beach,Staples,Vince,,,,,African-American music,http://vincestaples.com
http://www.wikidata.org/entity/Q16226243,,f,1996-08-01T00:00:00Z,Cavite City,Santiago,,,,,,popular music,http://ellona.net/
http://www.wikidata.org/entity/Q16213853,,m,1971-01-19T00:00:00Z,Minneapolis,,John,,,,,rock music,
http://www.wikidata.org/entity/Q16231361,Rachel Kiwanuka,f,1986-11-01T00:00:00Z,Tulsa,,Rachel,,,,,,
http://www.wikidata.org/entity/Q16222481,,f,1983-01-01T00:00:00Z,Mumbai,,,,,,,,http://www.youtube.com/sumansridhar
http://www.wikidata.org/entity/Q16232225,Melissa Viviane Jefferson,f,1988-04-27T00:00:00Z,Detroit,Jefferson,Melissa,,,,,hip hop music,http://lizzomusic.com
http://www.wikidata.org/entity/Q16231244,,f,1986-09-12T00:00:00Z,Honolulu,Kaye,Charlene,,,,,pop music,
http://www.wikidata.org/entity/Q16218846,,m,1979-01-07T00:00:00Z,Cheverly,,,,,,,African-American music,http://www.iamsubstantial.com/
http://www.wikidata.org/entity/Q16239827,,m,1996-05-19T00:00:00Z,New York City,,,,,,,popular music,http://www.iamtrigg.com
http://www.wikidata.org/entity/Q16235836,Peniel Shin,m,1993-03-10T00:00:00Z,Chicago,Xin,Q69515249,,,,,pop music,
http://www.wikidata.org/entity/Q16239867,,m,1996-04-19T00:00:00Z,West Bloomfield Township,,Sam,,,,,contemporary folk music,http://www.samwoolfmusic.com/
http://www.wikidata.org/entity/Q16223156,,m,1984-08-25T00:00:00Z,San Francisco,Hart,Chris,,,,,pop music,http://www.chris-hart.net
http://www.wikidata.org/entity/Q16221631,,f,1981-11-08T00:00:00Z,Atlanta,Swanson,Dana,,,,,,
http://www.wikidata.org/entity/Q16221455,,f,1981-04-10T00:00:00Z,Lodi,Morris,,,,,,popular music,http://www.kendramorrismusic.com
http://www.wikidata.org/entity/Q16232282,,m,1988-07-30T00:00:00Z,Chicago,,Andrew,,,,,metalcore,
http://www.wikidata.org/entity/Q16210963,,f,1994-09-29T00:00:00Z,Randolph,Mamet,Clara,David Mamet,Rebecca Pidgeon,,,,
http://www.wikidata.org/entity/Q16236486,,m,1994-03-22T00:00:00Z,Greeleyville,Rogers,Joshua,,,,,Christian music,
http://www.wikidata.org/entity/Q16234656,,m,1992-06-23T00:00:00Z,Monterrey,,,,,,,popular music,
http://www.wikidata.org/entity/Q16222234,,f,1983-01-01T00:00:00Z,San Juan,,,,,,,reggaeton,
http://www.wikidata.org/entity/Q16234298,,m,1991-04-29T00:00:00Z,Shreveport,,Cole,,,,,music,
http://www.wikidata.org/entity/Q16239864,,m,1996-12-30T00:00:00Z,Sunderland,Woodrow,Julian,,,,,,
http://www.wikidata.org/entity/Q16217255,,m,1978-06-26T00:00:00Z,New York City,,Alex,,,,,popular music,
http://www.wikidata.org/entity/Q16236922,,m,1995-05-04T00:00:00Z,Atlanta,Moore,,,,,,African-American music,http://shameikmoore.com/
http://www.wikidata.org/entity/Q16233888,,m,1991-04-23T00:00:00Z,Asheville,Johnson,Caleb,,,,,popular music,
http://www.wikidata.org/entity/Q16215495,,f,1974-12-03T00:00:00Z,Atlanta,Levi,Audra,,,,,,
http://www.wikidata.org/entity/Q16235276,,f,1993-10-04T00:00:00Z,United States of America,,Ali,,,,,popular music,http://AliBrustofski.com
http://www.wikidata.org/entity/Q16233016,,m,1989-01-01T00:00:00Z,"Nebo\, North Carolina",,Blake,,,,,pop music,
http://www.wikidata.org/entity/Q16221147,,f,1980-07-04T00:00:00Z,New Jersey,,,,,,,electronic music,http://ww.ryat.info
http://www.wikidata.org/entity/Q16213863,,f,1971-07-01T00:00:00Z,Fort Collins,,,,,,,Tejano music,http://www.audiyzentimiento.com
http://www.wikidata.org/entity/Q16009199,Miriam Caramella Josephine Battista,f,1912-07-14T00:00:00Z,New York City,,Miriam,,,,,,
http://www.wikidata.org/entity/Q16030097,,f,1874-12-21T00:00:00Z,Philadelphia,Ritchie,Adele,,,Guy Bates Post,,,
http://www.wikidata.org/entity/Q16012128,,m,1910-12-29T00:00:00Z,South Carolina,Mitchell,Ewing,,,,,,
http://www.wikidata.org/entity/Q15944803,,f,1950-09-09T00:00:00Z,Paterson,Irving,Katie,Julius Israel,Priscilla Pointer,,,,
http://www.wikidata.org/entity/Q16090457,Richard Blaine Williams,m,1926-06-07T00:00:00Z,United States of America,Williams,Blaine,,,,,popular music,
http://www.wikidata.org/entity/Q16018798,,m,1926-06-09T00:00:00Z,Greenwood,Jones,Calvin,,,,,jump blues,
http://www.wikidata.org/entity/Q15998126,,f,1917-07-23T00:00:00Z,Decatur,Martin,Judy,,,Clyde Julian Foley,,pop music,
http://www.wikidata.org/entity/Q16011390,Tsianina,f,1882-12-13T00:00:00Z,Eufaula,,,,,,,,
http://www.wikidata.org/entity/Q16073021,,f,1898-07-22T00:00:00Z,New York City,,Julia,,,,,popular music,
http://www.wikidata.org/entity/Q15993531,,m,1936-08-11T00:00:00Z,Eufaula,Stacy,Clyde,,,,,rock and roll,
http://www.wikidata.org/entity/Q16029552,Alaska,m,1985-03-06T00:00:00Z,Erie,,,,,,,African-American music,http://www.alaskathunderfuck.com/
http://www.wikidata.org/entity/Q16104657,"Terry ""Plack Pluck"" Evans",m,1937-08-14T00:00:00Z,Vicksburg,Evans,Terry,,,,,music,http://www.terryevansmusic.com/
http://www.wikidata.org/entity/Q16014114,,m,1938-01-01T00:00:00Z,Texas,Lewis,Dave,,,,,popular music,
http://www.wikidata.org/entity/Q16030939,,f,1854-05-06T00:00:00Z,London,,Laura,,,Digby Bell,,,
http://www.wikidata.org/entity/Q16070640,Jerick Hoffer,n,1987-09-18T00:00:00Z,Portland,Hoffer,,,,,,,http://www.jinkxmonsoon.com/
http://www.wikidata.org/entity/Q15997480,Frank Kernell,m,1864-01-15T00:00:00Z,Greencastle,Dudley,Samuel,,,Sophie Muller Rous,,,
http://www.wikidata.org/entity/Q15944819,,m,1941-08-30T00:00:00Z,Houston,Dees,Michael,,,,,musical composition,
http://www.wikidata.org/entity/Q16058437,Eva Farrance,f,1882-04-21T00:00:00Z,Toronto,Barrison,Mabel,,,Joe Howard,,,
http://www.wikidata.org/entity/Q16018056,,m,1937-06-19T00:00:00Z,Cartersville,,,,,,,popular music,
http://www.wikidata.org/entity/Q15993252,,f,1937-01-04T00:00:00Z,Huntland,Mann,Lorene,,,,,pop music,
http://www.wikidata.org/entity/Q15999483,,f,1879-04-01T00:00:00Z,Boston,Gunning,Louise,,,,,,
http://www.wikidata.org/entity/Q16017953,,m,1922-07-24T00:00:00Z,Troy,Williams,Lawton,,,,,pop music,
http://www.wikidata.org/entity/Q16091816,,f,1931-01-25T00:00:00Z,Humacao,,Lucy,,,,,jazz,
http://www.wikidata.org/entity/Q15993572,,f,1922-01-01T00:00:00Z,Malta,Thompson,,,,,,,
http://www.wikidata.org/entity/Q16089775,Barbara Mae Perry,f,1921-06-22T00:00:00Z,Norfolk,Perry,Barbara,,,Arthur Babbitt,1.0,,
http://www.wikidata.org/entity/Q16015906,,m,1919-04-27T00:00:00Z,Lancaster,McCaskey,Ed,,,Virginia Halas McCaskey,,,
http://www.wikidata.org/entity/Q16068748,Aarón Coady,m,1981-11-28T00:00:00Z,Newton,Needles,Sharon,,,,,,http://sharonneedles.com
http://www.wikidata.org/entity/Q16018361,,m,1921-08-10T00:00:00Z,New York City,Battles,John,,,,,,
http://www.wikidata.org/entity/Q16104664,,m,1937-08-17T00:00:00Z,"Bellevue\, Bossier Parish\, Louisiana",,,,,,,,
http://www.wikidata.org/entity/Q16018583,,m,1930-12-07T00:00:00Z,New York City,Schwartzman,Seymour,,,,,,
http://www.wikidata.org/entity/Q16017709,,f,1986-05-20T00:00:00Z,Milwaukee,Brown,Yolanda,,,,,,
http://www.wikidata.org/entity/Q15997593,,m,1869-03-15T00:00:00Z,New York City,Bieling,John,,,,,,
http://www.wikidata.org/entity/Q16018054,Marilyn Sultana Aboulafia,f,1929-06-04T00:00:00Z,New York,Aboulafia,Sultana,,,,,music,
http://www.wikidata.org/entity/Q16018253,,f,1926-03-21T00:00:00Z,Port Clinton,Reed,Lula,,,,,popular music,
http://www.wikidata.org/entity/Q15944796,,f,1953-01-01T00:00:00Z,Chicago,Conquest,June,,,,,,
http://www.wikidata.org/entity/Q16018508,,f,1977-10-16T00:00:00Z,Dallas,,Lori,,,,,music,http://www.music2gold.com/lorimai.html
http://www.wikidata.org/entity/Q16014472,,m,1906-07-01T00:00:00Z,New York City,Parker,Frank,,,,,,
http://www.wikidata.org/entity/Q15978692,"Elizabeth ""Ellie"" Holcomb",f,1982-09-12T00:00:00Z,Nashville,Holcomb,Ellie,Elliott Brown Bannister III,,"Hampton Andrew ""Drew"" Holcomb",,Christian music,http://ellieholcomb.com/
http://www.wikidata.org/entity/Q15914430,,f,1985-09-05T00:00:00Z,New York City,Ge,,,,,,,
http://www.wikidata.org/entity/Q15992832,,f,1966-07-09T00:00:00Z,Shanghai,Cao,,,,Troy Donahue,,,
http://www.wikidata.org/entity/Q16058388,,m,1953-01-01T00:00:00Z,Independence,Henderson,Mike,,,,,pop music,https://www.mikehenderson.com/
http://www.wikidata.org/entity/Q16018825,,m,1940-04-20T00:00:00Z,Pulaski County,Leavy,Calvin,,,,,,
http://www.wikidata.org/entity/Q15944804,,f,1937-12-09T00:00:00Z,Philadelphia,King,Anna,,,,,popular music,
http://www.wikidata.org/entity/Q16104616,Lil' Bob,m,1937-11-07T00:00:00Z,Arnaudville,,Camille,,,,,popular music,http://www.lilbobonline.com/
http://www.wikidata.org/entity/Q16023504,,f,1877-12-04T00:00:00Z,Memphis,,Marcia,,,,,,
http://www.wikidata.org/entity/Q16088946,,f,1921-03-02T00:00:00Z,Harrisburg,Lewis,Brenda,,,,,,
http://www.wikidata.org/entity/Q15990539,,f,1948-05-10T00:00:00Z,New York City,Gray,Maureen,,,,,,
http://www.wikidata.org/entity/Q16019071,,m,1936-06-21T00:00:00Z,Groesbeck,Hammond,Clay,,,,,popular music,
http://www.wikidata.org/entity/Q16090367,,f,1925-02-22T00:00:00Z,Kansas City,McGuire,Marcy,,,Wally Cassell,,,
http://www.wikidata.org/entity/Q16004018,,m,1910-05-14T00:00:00Z,Wilkes-Barre,Stewart,Donald,,,,,,
http://www.wikidata.org/entity/Q16014334,Jackson Brock Speer,m,1920-12-28T00:00:00Z,Houston,Speer,Jackson,,,,,,
http://www.wikidata.org/entity/Q15922406,,f,1945-02-24T00:00:00Z,Islip,,,,,,,popular music,
http://www.wikidata.org/entity/Q16059481,,m,1861-04-16T00:00:00Z,London,,William,,,,,,
http://www.wikidata.org/entity/Q16062176,,f,1982-03-06T00:00:00Z,Virginia Beach,Barton,Felicia,,,,,popular music,
http://www.wikidata.org/entity/Q16012380,,m,1934-06-15T00:00:00Z,Pulaski,,Larry,,,,,popular music,
http://www.wikidata.org/entity/Q15998039,,f,1939-08-26T00:00:00Z,Philadelphia,Killebrew,Gwendolyn,,,,,,
http://www.wikidata.org/entity/Q16095697,,m,1934-01-10T00:00:00Z,Haynesville,,Bob,,,,,blues,
http://www.wikidata.org/entity/Q16013246,,m,1928-01-27T00:00:00Z,North Carolina,Lassiter,Art,,,,,popular music,
http://www.wikidata.org/entity/Q15929781,Jhené,f,1988-03-16T00:00:00Z,Los Angeles,,,,,,1.0,African-American music,http://jheneistakingatrip.com
http://www.wikidata.org/entity/Q16014534,,m,1927-06-27T00:00:00Z,Stoneville,Walker,Johnny,,,,,blues,
http://www.wikidata.org/entity/Q16012470,,f,1916-01-01T00:00:00Z,Milan,Masiello,Alberta,,,,,,
http://www.wikidata.org/entity/Q16019794,,m,1936-09-16T00:00:00Z,New York City,Avianca,Frank,,,,,,
http://www.wikidata.org/entity/Q15991600,,t,1985-08-22T00:00:00Z,Chambersburg,,,,,,,,http://www.ourladyj.com/Our_Lady_J/entry.html
http://www.wikidata.org/entity/Q16091395,Ben Lacy Speer,m,1930-06-23T00:00:00Z,Double Springs,Speer,Ben,,,,,,
http://www.wikidata.org/entity/Q16090451,,f,1926-04-07T00:00:00Z,Wilmington,Warren,Gloria,,,,,,
http://www.wikidata.org/entity/Q16149530,,m,1979-06-06T00:00:00Z,Rochester,,Paul,,,,,,
http://www.wikidata.org/entity/Q16195733,,m,1964-06-22T00:00:00Z,Redstone Arsenal,,,,,,,,
http://www.wikidata.org/entity/Q16185856,Bleta Rexha,f,1989-08-30T00:00:00Z,New York City,Rexha,,,,,,popular music,http://www.beberexha.com/
http://www.wikidata.org/entity/Q16195425,,m,1964-01-01T00:00:00Z,Connellsville,,Scott,,,,,popular music,
http://www.wikidata.org/entity/Q16187376,,m,1956-01-01T00:00:00Z,Torrance,,Michael,,,,,popular music,
http://www.wikidata.org/entity/Q16197153,,m,1967-01-01T00:00:00Z,Upstate New York,,,,,,,rock music,
http://www.wikidata.org/entity/Q16200208,,m,1989-03-19T00:00:00Z,Gallatin,Briley,Ben,,,,,pop music,
http://www.wikidata.org/entity/Q16200515,,f,1983-01-03T00:00:00Z,Chicago,,,,,,,,
http://www.wikidata.org/entity/Q16203749,,m,1978-09-24T00:00:00Z,Lynchburg,,Casey,,,,,Christian music,http://caseydarnell.com/
http://www.wikidata.org/entity/Q16196349,,f,1965-07-13T00:00:00Z,Normal,,Vicki,,,,,Christian music,http://vickiyohe.org/
http://www.wikidata.org/entity/Q16199338,,m,1975-03-10T00:00:00Z,Idaho,,John,,,,,soul music,
http://www.wikidata.org/entity/Q16145031,,f,1950-01-25T00:00:00Z,Havre de Grace,,Nella,,,,,popular music,
http://www.wikidata.org/entity/Q16197812,,f,1924-06-09T00:00:00Z,Rockville Centre,Clark,Judy,,,,,,
http://www.wikidata.org/entity/Q16148393,,f,1989-12-12T00:00:00Z,"Oliver Springs\, Tennessee",Arthur,Janelle,,,,,pop music,http://www.janellearthur.com/
http://www.wikidata.org/entity/Q16186614,,m,1955-03-29T00:00:00Z,Indianola,Clayton,Willie,,,,,popular music,
http://www.wikidata.org/entity/Q16198423,,m,1988-12-05T00:00:00Z,Saint Mary Parish,,Mike,,,,,African-American music,http://www.MikeBeatzMusic.com
http://www.wikidata.org/entity/Q16149827,,m,1990-12-27T00:00:00Z,Cuba,,Lazaro,,,,,popular music,
http://www.wikidata.org/entity/Q16202849,,m,1996-12-30T00:00:00Z,Sunderland,Chirtea,Adrian,,,,,,
http://www.wikidata.org/entity/Q16150102,,m,1951-09-10T00:00:00Z,Hattiesburg,Rawls,Johnny,,,,,,
http://www.wikidata.org/entity/Q16154378,,f,1972-04-28T00:00:00Z,Denver,,Sarah,,,,,popular music,http://www.thesarah.com/
http://www.wikidata.org/entity/Q16146735,,m,1974-04-25T00:00:00Z,Arlington Heights,Austin,Jeff,,,,,country music,
http://www.wikidata.org/entity/Q16195751,Hugh Eustis Potts Pool,m,1964-03-17T00:00:00Z,Pittsburgh,Pool,Hugh,,,,,pop music,http://www.hughpool.com
http://www.wikidata.org/entity/Q16151942,,m,1952-12-02T00:00:00Z,Jackson,,,,,,,pop music,http://www.RicSteel.com
http://www.wikidata.org/entity/Q16196393,,f,1966-11-28T00:00:00Z,Eau Claire,Cameron,Kim,,,,,popular music,http://www.sidefxband.net
http://www.wikidata.org/entity/Q16200224,,m,1987-09-20T00:00:00Z,Fort Lauderdale,,Melvin,,,,,music,
http://www.wikidata.org/entity/Q16154529,Esther Jones,f,1919-01-01T00:00:00Z,United States of America,Jones,Esther,,,,,,
http://www.wikidata.org/entity/Q16186543,,m,1954-01-08T00:00:00Z,Paterson,,Jerry,,,,,popular music,
http://www.wikidata.org/entity/Q16150505,,f,1959-02-19T00:00:00Z,Milwaukee,Allen,Jackie,,,,,jazz,
http://www.wikidata.org/entity/Q16192890,Mighty Quinn,m,1958-11-12T00:00:00Z,La Porte,Quinn,Teddy,,,,,popular music,
http://www.wikidata.org/entity/Q16202395,,m,1991-12-30T00:00:00Z,Suwanee,Carter,Tyler,,,,,,http://tylercarter.us/
http://www.wikidata.org/entity/Q16202730,,f,1971-01-26T00:00:00Z,Glen Ellyn,Carpenter,Jana,,,,,,
http://www.wikidata.org/entity/Q16196971,,f,1967-04-04T00:00:00Z,Salem,,Lisa,,,Doc Hammer,,,http://www.lisahammer.com
http://www.wikidata.org/entity/Q16185334,,m,1953-08-27T00:00:00Z,Everett,Farren,Charlie,,,,,,http://www.charliefarren.com/
http://www.wikidata.org/entity/Q16199509,Rachel Leah Bloom,f,1987-04-03T00:00:00Z,Manhattan Beach,Bloom,Rachel,,,,,,http://www.racheldoesstuff.com
http://www.wikidata.org/entity/Q16131793,Michoel Streicher,m,1960-01-01T00:00:00Z,New York City,,Michael,,,,,Jewish music,
http://www.wikidata.org/entity/Q16151748,,m,1952-09-12T00:00:00Z,Philadelphia,,Steve,,,,,blues,
http://www.wikidata.org/entity/Q16186281,,m,1954-02-02T00:00:00Z,Pickens County,Holcomb,Mike,,,,,,
http://www.wikidata.org/entity/Q16200726,,f,1993-01-01T00:00:00Z,New York City,,,,,,,popular music,
http://www.wikidata.org/entity/Q16148093,,m,1951-05-02T00:00:00Z,Portland,,John,,,,,pop music,http://www.johnbunzow.com/
http://www.wikidata.org/entity/Q16203186,,m,1987-09-18T00:00:00Z,Lund,,Andrew,,,,,,
http://www.wikidata.org/entity/Q16196187,,m,1965-04-21T00:00:00Z,Belleville,,Lucien,,,,,popular music,
http://www.wikidata.org/entity/Q16148924,,f,1991-05-31T00:00:00Z,Omaha,Abraham,Farrah,,,,1.0,,http://farrahabraham.me/
http://www.wikidata.org/entity/Q16201789,,m,1983-01-01T00:00:00Z,West Hartford,Brennan,Tim,,,,,,
http://www.wikidata.org/entity/Q16151028,,f,1988-06-15T00:00:00Z,Orange County,,Jillian,,,,,popular music,http://www.hernameisbanks.com
http://www.wikidata.org/entity/Q16201529,,m,1997-12-18T00:00:00Z,New York City,Fernandez,Jeremy,,,,,popular music,
http://www.wikidata.org/entity/Q16201390,,f,1912-06-04T00:00:00Z,New York City,,Marta,,,,,,
http://www.wikidata.org/entity/Q16145476,,m,1950-05-12T00:00:00Z,Quincy,Marcellino,Jocko,,,,,,
http://www.wikidata.org/entity/Q16164475,,m,1953-03-05T00:00:00Z,San Antonio,Barker,Aaron,,,,,pop music,http://www.AaronBarker.com
http://www.wikidata.org/entity/Q16192951,,m,1958-01-01T00:00:00Z,Nashville,Summers,Lee,,,,,,
http://www.wikidata.org/entity/Q16193970,,f,1961-03-14T00:00:00Z,Winter Haven,Boyce,Kim,,,,,,
http://www.wikidata.org/entity/Q16186525,Michael Wood Thompson,m,1954-02-11T00:00:00Z,New York City,Thompson,Michael,,,,,popular music,http://www.michaelthompson.cc/
http://www.wikidata.org/entity/Q16186175,,m,1954-05-23T00:00:00Z,Philadelphia,Caruso,Michael,,,,,,
http://www.wikidata.org/entity/Q16198157,,f,1987-07-29T00:00:00Z,Morongo Valley,Turner,Leah,,,,,pop music,http://www.leahturner.com/
http://www.wikidata.org/entity/Q16202755,,m,1982-04-08T00:00:00Z,New York City,,Ethan,,,,,,
http://www.wikidata.org/entity/Q16192961,,m,1958-07-04T00:00:00Z,Richards,,Tony,,,,,pop music,
http://www.wikidata.org/entity/Q16201335,,m,2000-01-01T00:00:00Z,Denver,,Gabriel,,,,,,
http://www.wikidata.org/entity/Q16146072,,f,1991-08-03T00:00:00Z,Nederland,Abshire,Ariel,,,,,pop music,
http://www.wikidata.org/entity/Q13562128,,f,1885-04-15T00:00:00Z,Berlin,,Margarethe,,,,,,
http://www.wikidata.org/entity/Q13561977,,f,1975-03-07T00:00:00Z,Waukesha,,Rose,,,,,,http://www.rosepolenzani.com/
http://www.wikidata.org/entity/Q12616377,Jay,m,1983-04-08T00:00:00Z,Busan,Kim,,,,,,,
http://www.wikidata.org/entity/Q15668839,,m,1901-09-23T00:00:00Z,Lviv,Alter,Israel,,,,,,
http://www.wikidata.org/entity/Q14914898,Alexandra Ruth Shipp,f,1991-07-16T00:00:00Z,Phoenix,Shipp,Ruth,,,,,popular music,http://alexandrashipp.com/
http://www.wikidata.org/entity/Q14512449,Joseann Offerman,f,1994-03-10T00:00:00Z,North Hollywood,Offerman,JoJo,,,,,,
http://www.wikidata.org/entity/Q15844825,Stephen Wrabel,m,1989-01-07T00:00:00Z,New York,Wrabel,,,,,,contemporary R&B,http://wrabelmusic.com
http://www.wikidata.org/entity/Q13571046,,m,1905-01-01T00:00:00Z,Donaldsonville,Nelson,Dave,,,,,popular music,
http://www.wikidata.org/entity/Q16731298,,m,1993-09-01T00:00:00Z,Hanover County,,J.J.,,,,,pop music,http://jjlawhorn.com/
http://www.wikidata.org/entity/Q15648254,ASAP Ferg,m,1988-10-20T00:00:00Z,New York City,Brown,Darold,,,,,African-American music,http://www.stillstriving.com/
http://www.wikidata.org/entity/Q15059528,,m,1979-01-01T00:00:00Z,Mississippi,Murry,John,,,,,pop music,
http://www.wikidata.org/entity/Q16205512,,m,1986-11-10T00:00:00Z,Pittsburgh,,Andy,,,Michael Arden,,,
http://www.wikidata.org/entity/Q13562215,,f,1928-01-01T00:00:00Z,Texas,Schock,Harriet,,,,,popular music,http://harrietshock.com/
http://www.wikidata.org/entity/Q15068965,Aleksandr Valeryevich Kogan,m,1980-04-15T00:00:00Z,Moscow,Kogan,Aleksandr,,,,,popular music,http://alexanderkogan.ru
http://www.wikidata.org/entity/Q16206161,,m,1983-09-03T00:00:00Z,Tupelo,Davis,Jamie,,,,,popular music,
http://www.wikidata.org/entity/Q16205589,Emkay Brazil,f,1993-08-20T00:00:00Z,San Francisco,,,,,,,popular music,
http://www.wikidata.org/entity/Q13561987,,f,1959-07-06T00:00:00Z,DeSoto,,,,,,,popular music,
http://www.wikidata.org/entity/Q13774475,Steven Harwell,m,1967-01-09T00:00:00Z,Santa Clara,Harwell,Steven,,,,,pop music,
http://www.wikidata.org/entity/Q13561986,,f,1949-09-21T00:00:00Z,Tuscaloosa,Clark,Robin,,,,,popular music,
http://www.wikidata.org/entity/Q13561956,,f,1954-08-23T00:00:00Z,Detroit,,,,,,,,
http://www.wikidata.org/entity/Q12617843,,m,1971-10-23T00:00:00Z,California,,,,,,,,
http://www.wikidata.org/entity/Q13561949,,f,1900-01-01T00:00:00Z,Summerville,Miles,Josie,,,,,,
http://www.wikidata.org/entity/Q15733908,,f,1948-06-15T00:00:00Z,Baltimore,Kunkel,Leah,,,,,popular music,
http://www.wikidata.org/entity/Q12621404,Tia Jasmine Hwang Cuevas,f,1997-03-15T00:00:00Z,Los Angeles,,,,,,,pop music,
http://www.wikidata.org/entity/Q13576980,,m,1976-01-13T00:00:00Z,Dallas,Hawkins,Brad,,,,,pop music,
http://www.wikidata.org/entity/Q15069967,,f,1953-01-01T00:00:00Z,Los Angeles,Stevens,Sally,,,,,,
http://www.wikidata.org/entity/Q14036136,Chas W. Clark,m,1865-10-15T00:00:00Z,Ohio,Clark,Charles,,,,,,
http://www.wikidata.org/entity/Q13561990,,f,1959-08-06T00:00:00Z,Rochester,Sims,Joyce,,,,,dance music,http://www.joycesimsonline.com
http://www.wikidata.org/entity/Q15696586,,f,1998-01-04T00:00:00Z,Santa Clara,Soberano,Liza,,,,,,
http://www.wikidata.org/entity/Q14618674,,f,1925-01-06T00:00:00Z,Jersey City,Harvey,Jane,,,George Douglas,,popular music,
http://www.wikidata.org/entity/Q15059549,,m,1974-11-11T00:00:00Z,Providence,Buck,Jon,,,,,contemporary R&B,http://www.jonbworld.com
http://www.wikidata.org/entity/Q15059445,,m,1969-06-25T00:00:00Z,Exeter,Cartier,Daniel,,,,,,
http://www.wikidata.org/entity/Q13576728,,m,1938-10-15T00:00:00Z,Detroit,Johnson,,,,,,,
http://www.wikidata.org/entity/Q16208959,,m,1932-04-20T00:00:00Z,Pittston,Granahan,Gerry,,,,,,http://www.gerrygranahan.com/
http://www.wikidata.org/entity/Q12745112,,m,1954-08-06T00:00:00Z,New York City,,John,,,,,,
http://www.wikidata.org/entity/Q13847646,,f,1921-01-01T00:00:00Z,Minneapolis,,Jeanne,,,,,popular music,
http://www.wikidata.org/entity/Q13561905,,f,1890-01-01T00:00:00Z,Louisiana,Liston,Virginia,,,,,,
http://www.wikidata.org/entity/Q13907558,,m,1909-05-11T00:00:00Z,Crafton,Stockard,,,,,,,
http://www.wikidata.org/entity/Q15059473,,m,1974-08-26T00:00:00Z,Greater Sudbury,Zaidi,,,,,,rock music,
http://www.wikidata.org/entity/Q15782549,Mr. Bling Bling,m,1962-07-20T00:00:00Z,Detroit,Williams,Alphonso,,,,,popular music,
http://www.wikidata.org/entity/Q13077226,,f,1989-05-03T00:00:00Z,Seattle,Lambert,Mary,,,,,,http://marylambertsings.com/
http://www.wikidata.org/entity/Q15823281,,m,2000-01-01T00:00:00Z,Wilmington,,,,,,,,
http://www.wikidata.org/entity/Q13562099,,f,1926-12-06T00:00:00Z,New York City,Tyler,Marilyn,,,,,,
http://www.wikidata.org/entity/Q16205923,,f,1987-05-24T00:00:00Z,Carlsbad,,,,,,,,
http://www.wikidata.org/entity/Q16208183,,m,1982-01-22T00:00:00Z,Q69903016,Foster,Frank,,,,,pop music,http://www.frankfostermusic.com/
http://www.wikidata.org/entity/Q12635510,,f,1990-02-02T00:00:00Z,Albany,,Lil,,,,,African-American music,http://lildebbie.org/
http://www.wikidata.org/entity/Q13561992,,f,1943-06-15T00:00:00Z,Butterfield,,,,,,,,
http://www.wikidata.org/entity/Q16208691,,m,1976-05-02T00:00:00Z,Marine City,,Jeff,,,,,heavy metal,
http://www.wikidata.org/entity/Q16203833,,m,1975-07-07T00:00:00Z,Farmingdale,Davis,Jed,,,,,rock music,http://www.jeddavis.com/
http://www.wikidata.org/entity/Q14912197,,m,1955-04-13T00:00:00Z,Wheaton,Camp,Steve,,,,,Christian music,
http://www.wikidata.org/entity/Q16733319,,m,1971-01-01T00:00:00Z,Da Lat,,Tommy,,,,,,
http://www.wikidata.org/entity/Q13562080,,f,1868-01-01T00:00:00Z,Ohio,,Caroline,,,,,art music,
http://www.wikidata.org/entity/Q15831530,,f,1874-06-02T00:00:00Z,Allegheny,Glaser,Lulu,,,,,,
http://www.wikidata.org/entity/Q16731523,,f,1983-03-01T00:00:00Z,Norwalk,Mendez,Lindsay,,,,,,
http://www.wikidata.org/entity/Q13562002,,f,1946-01-27T00:00:00Z,New York City,,,,,,,,
http://www.wikidata.org/entity/Q12613139,Carlos Ricardo Galvan,m,1978-02-05T00:00:00Z,Savannah,Galvan,Carlos,,,,,pop music,
http://www.wikidata.org/entity/Q14566086,,m,1970-07-26T00:00:00Z,New Brunswick,Bishara,Joseph,,,,,,http://www.jbishara.com/
http://www.wikidata.org/entity/Q15055681,,m,1987-04-01T00:00:00Z,Yolo County,Stratton,Will,,,,,contemporary folk music,http://www.willstratton.com/
http://www.wikidata.org/entity/Q13587857,,m,1950-01-01T00:00:00Z,Oakland,,Nils,,,,,experimental music,
http://www.wikidata.org/entity/Q12594913,Cho Dong-lim,m,1985-03-25T00:00:00Z,South Korea,,,,,,,pop music,
http://www.wikidata.org/entity/Q12713607,,f,1953-01-01T00:00:00Z,Woodlawn,Cherry,Ava,,,,,,
http://www.wikidata.org/entity/Q13640107,,m,1930-01-02T00:00:00Z,New York City,,Julius,,,,,pop music,http://www.juliuslarosa.com/julie'sstory.html
http://www.wikidata.org/entity/Q15059510,,f,1977-10-09T00:00:00Z,Morton,Clark,Brandy,,,,,pop music,http://brandyclarkmusic.com
http://www.wikidata.org/entity/Q13561955,,f,1969-11-14T00:00:00Z,New Haven,Nalley,Kim,,,,,popular music,http://www.kimnalley.com
