musicianID,musicianName,genderType,birthDate,city,familyName,forename,fatherName,motherName,spouse,NChildren,kind,webpage,residence
http://www.wikidata.org/entity/Q6411854,,m,1957-06-02T00:00:00Z,Detroit,,,,,,,rock music,,
http://www.wikidata.org/entity/Q6418615,,f,1923-07-07T00:00:00Z,Los Angeles,White,Kitty,,,,,popular music,,
http://www.wikidata.org/entity/Q6456320,,m,1932-10-28T00:00:00Z,Stringtown,Banks,L.,,,,,blues,,
http://www.wikidata.org/entity/Q6451127,,m,1975-05-18T00:00:00Z,Johnson City,,Kyle,,,,,rock music,http://www.wearehalt.com/,
http://www.wikidata.org/entity/Q6438281,,f,1982-01-17T00:00:00Z,New York City,,Kristina,,,,,popular music,http://kristinatrain.com,
http://www.wikidata.org/entity/Q6451749,,f,1961-06-07T00:00:00Z,Shaker Heights,,Kym,,,,,,,
http://www.wikidata.org/entity/Q6438148,,f,1969-10-29T00:00:00Z,Montana,,Kristin,,,,,popular music,http://www.kristinkorb.com,
http://www.wikidata.org/entity/Q6397305,,m,1952-02-27T00:00:00Z,Cleveland,Raleigh,Kevin,,,,,popular music,,
http://www.wikidata.org/entity/Q6411544,,m,1939-05-30T00:00:00Z,Natchez,Baker,Ernest,,,,,popular music,,
http://www.wikidata.org/entity/Q6397789,Woo Seung Hyun,m,1991-11-25T00:00:00Z,Danville,,Kevin,,,,,pop music,,
http://www.wikidata.org/entity/Q6409539,,f,1981-12-19T00:00:00Z,Albany,,Kim,,,,,,http://onlyloveremains.com/,
http://www.wikidata.org/entity/Q6446670,,m,1964-10-12T00:00:00Z,Hartford,Carr,Kurt,,,,,Christian music,,
http://www.wikidata.org/entity/Q6409563,,f,1939-12-30T00:00:00Z,Detroit,Weston,Kim,,,,,popular music,,
http://www.wikidata.org/entity/Q6397845,,m,1982-02-26T00:00:00Z,Los Angeles,Jackson,,,,,,,,
http://www.wikidata.org/entity/Q6403788,Kiana Brown,f,1997-04-03T00:00:00Z,Phoenix,Brown,Kiana,,,,,popular music,,
http://www.wikidata.org/entity/Q6397114,Brother Kevin,m,1955-10-31T00:00:00Z,El Paso,O'Brien,Kevin,,,,,,,
http://www.wikidata.org/entity/Q6438089,,f,1981-08-17T00:00:00Z,Plano,Adams,Kristin,,,,,,,
http://www.wikidata.org/entity/Q6396088,,m,1951-10-06T00:00:00Z,Evanston,Cronin,Kevin,,,,,popular music,http://www.kevincronin.com,
http://www.wikidata.org/entity/Q6456303,LP,f,1981-03-18T00:00:00Z,Huntington,,Laura,,,,,rock music,http://www.iamlp.com,
http://www.wikidata.org/entity/Q6418525,Katherine Cheatham,f,1864-01-01T00:00:00Z,Nashville,Cheatham,Catherine,Richard Boone Cheatham,,,,,,
http://www.wikidata.org/entity/Q6437882,Kristian Merrill Bush,m,1970-03-14T00:00:00Z,Knoxville,Bush,Kristian,,,,,rock music,http://www.kristianbush.com,
http://www.wikidata.org/entity/Q6452659,,m,1972-01-01T00:00:00Z,Seoul,,,,,,,,,
http://www.wikidata.org/entity/Q6418942,,m,1955-05-12T00:00:00Z,Shreveport,Brooks,,,,,,pop music,http://www.kixbrooks.com/,
http://www.wikidata.org/entity/Q6437665,,f,1988-09-24T00:00:00Z,California,,,,,,,popular music,http://krissykrissy.com/,
http://www.wikidata.org/entity/Q6416108,,f,1979-09-08T00:00:00Z,Islington,Price,Kirsten,,,,,contemporary R&B,http://www.kirstenprice.com,
http://www.wikidata.org/entity/Q6414684,,f,1966-01-01T00:00:00Z,Nashville,,,,,,,pop music,,
http://www.wikidata.org/entity/Q6415536,,m,1958-06-09T00:00:00Z,Tennessee,,Kirk,,,,,Christian music,,
http://www.wikidata.org/entity/Q6451042,,m,1982-05-22T00:00:00Z,Chicago,Andrews,Kyle,,,,,rock music,http://www.kyleandrews.com,
http://www.wikidata.org/entity/Q6409975,,f,1986-01-01T00:00:00Z,Landover,Scott,Kimberly,,,,,contemporary R&B,,
http://www.wikidata.org/entity/Q6395926,,m,2000-01-01T00:00:00Z,Knoxville,Burdette,Kevin,,,,,,,
http://www.wikidata.org/entity/Q6437812,,f,1963-05-15T00:00:00Z,Saint Paul,,Kristen,,,,,popular music,http://www.kristenvigard.net/index.html,
http://www.wikidata.org/entity/Q6394852,,f,1981-10-31T00:00:00Z,Woodstock,,,,,,,music,http://www.kesangmarstrand.com,
http://www.wikidata.org/entity/Q6394485,,f,1971-06-18T00:00:00Z,New York City,Butler,Marie,,,Joey Mazzarino,,,http://www.kerrybutler.net,
http://www.wikidata.org/entity/Q6408607,,f,1970-09-06T00:00:00Z,Chicago,English,Kim,,,,,dance music,,
http://www.wikidata.org/entity/Q6451720,,f,1981-08-04T00:00:00Z,Denver,Campbell,Kym,,,,,music,http://www.kymcampbell.com,
http://www.wikidata.org/entity/Q6396353,Kevin Jerome Gilyard,m,1986-02-05T00:00:00Z,New Orleans,Gilyard,Kevin,,,,,African-American music,http://www.kvngates.com,
http://www.wikidata.org/entity/Q6403840,,f,1978-06-05T00:00:00Z,Omaha,,,,,,,,,
http://www.wikidata.org/entity/Q7148523,,f,1858-01-01T00:00:00Z,Athens,Malone,,,,,,,,
http://www.wikidata.org/entity/Q7129286,,f,1956-01-01T00:00:00Z,Buffalo,,Pamela,,,,,music,http://www.pamelaz.com/,
http://www.wikidata.org/entity/Q7145772,,f,1919-09-30T00:00:00Z,New York City,,Patricia,,,,,,,
http://www.wikidata.org/entity/Q7046969,,m,1981-09-16T00:00:00Z,Boston,Gourdin,Noel,,,,,contemporary R&B,http://www.noelmusic.net/,
http://www.wikidata.org/entity/Q7124722,,f,1985-09-24T00:00:00Z,Naples,Miles,Paige,,,,,popular music,,
http://www.wikidata.org/entity/Q7049163,,f,1944-10-09T00:00:00Z,Trenton,Hendryx,Nona,,,,,music,,
http://www.wikidata.org/entity/Q7047153,Noel,m,1965-01-01T00:00:00Z,New York City,Pagan,Noel,,,,,music,,
http://www.wikidata.org/entity/Q7035251,,f,1969-01-03T00:00:00Z,La Mesa,Nelson,Nikki,,,,,pop music,,
http://www.wikidata.org/entity/Q7071042,,f,1981-01-01T00:00:00Z,Whittier,Rojas,Nydia,,,,,,,
http://www.wikidata.org/entity/Q7051722,,f,1939-01-30T00:00:00Z,Vallejo,Tanega,Norma,,,,,experimental art,https://normatanega.com,
http://www.wikidata.org/entity/Q7117317,,m,1969-01-01T00:00:00Z,Houghton,Olsson,P.,,,,,,http://www.myspace.com/pjolsson,
http://www.wikidata.org/entity/Q7036119,,m,1988-02-25T00:00:00Z,New York City,,Nikolas,,,,,popular music,http://www.nikolasmetaxas.com/,
http://www.wikidata.org/entity/Q7144039,,f,1931-04-12T00:00:00Z,Cincinnati,Stanley,Pat,,,William Hanley,,,,
http://www.wikidata.org/entity/Q7148517,,f,1947-01-01T00:00:00Z,Houston,,Patti,,,,,popular music,http://www.pattidahlstrom.com,
http://www.wikidata.org/entity/Q7037999,Nina Kosecova,f,1894-01-01T00:00:00Z,Kyiv,,Nina,,,Alexander Schubert,,,,
http://www.wikidata.org/entity/Q7148518,,f,1944-12-19T00:00:00Z,Charleston,Drew,Patti,,,,,,,
http://www.wikidata.org/entity/Q7064534,Alonzo Mario Stevenson,m,1981-09-03T00:00:00Z,Los Angeles,,,,,,,African-American music,http://www.noveltheartist.com,
http://www.wikidata.org/entity/Q7099432,,m,1957-03-28T00:00:00Z,Houston,Jones,,,,,,contemporary R&B,,
http://www.wikidata.org/entity/Q7116907,Priscilla Diaz,f,1994-06-13T00:00:00Z,New York City,,,,,,,African-American music,http://www.priscillastardiaz.com,
http://www.wikidata.org/entity/Q7145607,,f,1960-08-12T00:00:00Z,Houston,Gras,Patricia,,,,,,,Houston
http://www.wikidata.org/entity/Q7035245,,f,1981-06-03T00:00:00Z,Summit,James,Nikki,,,,,,,
http://www.wikidata.org/entity/Q7144057,Chiyoko Suzuki,f,1930-09-22T00:00:00Z,Cressey,,Pat,,,Mark Shaw,,pop music,,
http://www.wikidata.org/entity/Q7077262,Odalys Garcia,f,1975-10-23T00:00:00Z,Havana,,,,,,,,,
http://www.wikidata.org/entity/Q7048066,,m,1979-01-21T00:00:00Z,Baltimore,,,,,,,contemporary R&B,,
http://www.wikidata.org/entity/Q7145464,,f,1947-04-07T00:00:00Z,New York City,Bennett,Patricia,,,,,,,
http://www.wikidata.org/entity/Q7045387,,m,1975-01-19T00:00:00Z,Nevada City,,Noah,,,,,,,
http://www.wikidata.org/entity/Q7143495,Patrick Craven Green,m,1972-04-05T00:00:00Z,San Antonio,Green,Patrick,,,,,pop music,http://patgreen.com,
http://www.wikidata.org/entity/Q7088106,,f,1975-10-23T00:00:00Z,New York City,Ward,Olivia,,,,,,,
http://www.wikidata.org/entity/Q7148715,,f,1951-06-19T00:00:00Z,Des Moines,,Patty,,,,,contemporary folk music,http://www.pattylarkin.com/,
http://www.wikidata.org/entity/Q7145019,Patina Renea Miller,f,1984-11-06T00:00:00Z,Pageland,Miller,Patina,,,,,,,
http://www.wikidata.org/entity/Q7145890,,f,1954-09-20T00:00:00Z,Steubenville,Welch,Patricia,,,,,,,
http://www.wikidata.org/entity/Q7101541,,m,1965-07-03T00:00:00Z,New York City,,,,,,,,http://www.elysianmusic.com/,
http://www.wikidata.org/entity/Q7077691,Dave Brockie,m,1963-08-30T00:00:00Z,Ottawa,Brockie,David,,,,,heavy metal,http://oderus.com/,
http://www.wikidata.org/entity/Q7138333,,m,1975-07-17T00:00:00Z,Ogden,Jacobs,Parker,,,,,ska,,
http://www.wikidata.org/entity/Q7147689,,m,1970-07-31T00:00:00Z,Davenport,,Patrick,,,,,rock music,,
http://www.wikidata.org/entity/Q7038069,Balvina Montserrat Austin,f,1984-01-14T00:00:00Z,"Washington\, D.C.",,Nina,,,,,rock music,,
http://www.wikidata.org/entity/Q7132348,,m,1957-05-06T00:00:00Z,Vicksburg,,Papa,,,,,music,,
http://www.wikidata.org/entity/Q7048550,,f,1986-01-01T00:00:00Z,New York City,Ruiz,Nomi,,,,,disco,http://nomiruiz.com,
http://www.wikidata.org/entity/Q7148565,,f,1950-01-01T00:00:00Z,Fort Riley,Brooks,Pattie,,,,,disco,http://www.pattiebrooks.biz/,
http://www.wikidata.org/entity/Q7145622,,f,1941-11-05T00:00:00Z,"Washington\, D.C.",Harty,Patricia,,,,,,,
http://www.wikidata.org/entity/Q7148516,,f,1952-10-17T00:00:00Z,Albuquerque,,Patti,,,,,,,
http://www.wikidata.org/entity/Q7148249,,f,1921-05-04T00:00:00Z,Atlantic City,Garrett,Patsy,,,,,,,
http://www.wikidata.org/entity/Q7105835,The Lone Wolf,m,1895-01-01T00:00:00Z,Natchitoches,Woods,Oscar,,,,,blues,,
http://www.wikidata.org/entity/Q7035199,,f,1987-07-15T00:00:00Z,California,Bohne,Nikki,,,,,,,
http://www.wikidata.org/entity/Q7086708,,f,1976-10-18T00:00:00Z,San Francisco,,Olga,,,,,music,http://www.laolga.com/,
http://www.wikidata.org/entity/Q7052227,,m,1925-01-08T00:00:00Z,Boston,Foster,Norman,,,,,,,
http://www.wikidata.org/entity/Q7110996,,f,1965-07-26T00:00:00Z,New York City,Victor,Fay,,,,,,https://www.fayvictor.com,Brooklyn
http://www.wikidata.org/entity/Q7050929,Noreen M. Corcoran,f,1943-10-20T00:00:00Z,Quincy,Corcoran,Noreen,,,,,popular music,,
http://www.wikidata.org/entity/Q7045376,,m,1994-10-13T00:00:00Z,Oklahoma City,Crawford,Noah,,,,,,,
http://www.wikidata.org/entity/Q6845677,,f,1988-01-14T00:00:00Z,Las Vegas,Gordon,,,,,,popular music,,
http://www.wikidata.org/entity/Q6907524,Aubrey Wilson Mullican,m,1909-03-29T00:00:00Z,Polk County,Mullican,Wilson,,,,,pop music,,
http://www.wikidata.org/entity/Q6844482,,m,1968-06-29T00:00:00Z,Chicago,,Miguel,,,,,,,
http://www.wikidata.org/entity/Q6833937,,m,1954-10-12T00:00:00Z,California,Roe,Michael,,,,,popular music,,
http://www.wikidata.org/entity/Q6849834,Alicia Michelle Howard,f,1962-09-30T00:00:00Z,Chicago,Howard,Alicia,,,,,contemporary R&B,http://www.mikihowardmedia.com,
http://www.wikidata.org/entity/Q6911713,Morgan Grunerud,f,1981-11-24T00:00:00Z,Boise,James,Morgan,,,,,popular music,http://www.morganjamesonline.com,Harlem
http://www.wikidata.org/entity/Q6846339,,m,1943-11-05T00:00:00Z,Los Angeles,Clifford,Mike,,,,,popular music,,
http://www.wikidata.org/entity/Q6935850,Raymond Earwood,m,1952-10-13T00:00:00Z,Del Rio,,,,,,,pop music,http://www.mundoearwood.net/,
http://www.wikidata.org/entity/Q6880126,Ben Gundersheimer,m,1967-02-28T00:00:00Z,Philadelphia,,,,,,,music,http://mistergsongs.com/,
http://www.wikidata.org/entity/Q6886158,Maureen A. McDonald,f,1981-05-13T00:00:00Z,Detroit,,,,,,,popular music,http://www.mozellamusic.com,
http://www.wikidata.org/entity/Q6849285,Mike IX Williams,m,1968-04-14T00:00:00Z,High Point,Williams,Mike,,,,,doom metal,http://www.mikeix.com,
http://www.wikidata.org/entity/Q6862142,,f,1933-07-17T00:00:00Z,Vancouver,Hines,Mimi,,,,,,,
http://www.wikidata.org/entity/Q6837278,,f,1968-09-20T00:00:00Z,Perth Amboy,Visage,Michelle,,,,2.0,popular music,https://www.michellevisage.com/,Los Angeles
http://www.wikidata.org/entity/Q6914871,,m,1886-01-01T00:00:00Z,Omaha,Harvey,Morton,,,,,,,
http://www.wikidata.org/entity/Q6907224,,m,1908-04-08T00:00:00Z,Earle,Jones,,,,,,blues,,
http://www.wikidata.org/entity/Q6845667,,m,1985-12-26T00:00:00Z,Laguna Beach,Cronin,Mikal,,,,,popular music,,
http://www.wikidata.org/entity/Q6862175,,f,1987-02-02T00:00:00Z,Los Angeles,Page,Mimi,,,,,alternative rock,http://www.mimipage.com/,
http://www.wikidata.org/entity/Q6846815,,m,1945-04-26T00:00:00Z,Troy,Finnigan,Mike,,,,,popular music,,
http://www.wikidata.org/entity/Q6848463,,m,1979-07-07T00:00:00Z,Portland,Pride,Mike,,,,,popular music,,
http://www.wikidata.org/entity/Q6844737,,m,1942-08-04T00:00:00Z,Guayama,,Miguel,,,,,,,
http://www.wikidata.org/entity/Q6864709,,m,1950-01-01T00:00:00Z,"Washington\, D.C.",,,,,,,,,
http://www.wikidata.org/entity/Q6938948,,m,1967-06-20T00:00:00Z,Orange County,,,,,,,rock music,http://www.kargesmedia.com/,
http://www.wikidata.org/entity/Q6872840,Miranda,f,1986-11-21T00:00:00Z,Santa Barbara,,Miranda,,Bethany,,,,http://www.mirandasings.com/,
http://www.wikidata.org/entity/Q6834822,,m,1948-06-18T00:00:00Z,Baltimore,,Michael,,,,,,,
http://www.wikidata.org/entity/Q6847034,,m,1965-06-03T00:00:00Z,Sudbury,Gordon,Mike,,,,,popular music,http://www.mike-gordon.com,
http://www.wikidata.org/entity/Q6938674,,f,1923-02-23T00:00:00Z,New York City,Smith,Muriel,,,,,,,
http://www.wikidata.org/entity/Q6838805,,m,1949-12-03T00:00:00Z,Cairo,Thomas,Mickey,,,,,popular music,http://mickeythomas.com/,
http://www.wikidata.org/entity/Q6915657,,m,1932-01-25T00:00:00Z,Union Church,Smith,Moses,,,,,,,
http://www.wikidata.org/entity/Q6848104,,m,1959-11-30T00:00:00Z,Dallas,Morgan,Mike,,,,,blues,,
http://www.wikidata.org/entity/Q6938667,,f,1911-06-12T00:00:00Z,Boston,Rahn,Muriel,,,Dick Campbell,,,,
http://www.wikidata.org/entity/Q6859596,,f,1923-06-24T00:00:00Z,Hermitage,,Millie,,,,,,,
http://www.wikidata.org/entity/Q6900140,,f,1971-01-28T00:00:00Z,New York City,,,,,,,popular music,,
http://www.wikidata.org/entity/Q6938609,,f,1937-12-01T00:00:00Z,Detroit,,Muriel,,,,,,,
http://www.wikidata.org/entity/Q6833784,,m,1945-04-15T00:00:00Z,Portland,Redman,Michael,,,,,,,Vancouver
http://www.wikidata.org/entity/Q6901323,Rhema Marvanne Voraritskul,f,2002-09-15T00:00:00Z,Dallas,,,,,,,Christian music,http://rhema.hiddenbrookdesign.com/index.html,
http://www.wikidata.org/entity/Q6836817,,f,1961-11-16T00:00:00Z,Butler,,Michele,,,John Dossett,,,,
http://www.wikidata.org/entity/Q6849262,Michael Williams,m,1989-03-23T00:00:00Z,Marietta,Williams,Mike,,,,,African-American music,,
http://www.wikidata.org/entity/Q6862112,,f,1918-04-06T00:00:00Z,Bridgeport,Benzell,Mimi,,,,,,,
http://www.wikidata.org/entity/Q6838840,,f,1928-08-12T00:00:00Z,Philadelphia,,Micki,,,,,,,
http://www.wikidata.org/entity/Q6851431,,m,1957-11-12T00:00:00Z,Yonkers,,Miles,,,,,popular music,,
http://www.wikidata.org/entity/Q6838712,,m,1925-10-12T00:00:00Z,New York City,,Mickey,,,,,,,
http://www.wikidata.org/entity/Q6880531,Misty Dawn Edwards,f,1979-01-19T00:00:00Z,Andrews,Edwards,Misty,,,,,Christian music,,
http://www.wikidata.org/entity/Q6938646,,f,1921-10-27T00:00:00Z,Chicago,,Muriel,,,,,,,
http://www.wikidata.org/entity/Q6900611,Joseph Pierre Boudreaux,m,1941-01-01T00:00:00Z,New Orleans,Boudreaux,Joseph,,,,,,,
http://www.wikidata.org/entity/Q6864018,,f,1981-03-07T00:00:00Z,Eureka,Gledhill,Mindy,,,,,popular music,,
http://www.wikidata.org/entity/Q6847325,,m,1965-08-21T00:00:00Z,Taylor,Howe,Michael,,,,,rock music,,
http://www.wikidata.org/entity/Q6896385,,f,1991-05-15T00:00:00Z,Orem,Gray,,,,,,rock music,,
http://www.wikidata.org/entity/Q6834909,,m,1973-01-01T00:00:00Z,Front Royal,,Michael,,,,,pop music,http://www.michaeltolcher.com/,
http://www.wikidata.org/entity/Q6849726,,m,1958-01-01T00:00:00Z,Moscow,,Mikhail,,,,,,,
http://www.wikidata.org/entity/Q6931154,,m,1977-01-01T00:00:00Z,Memphis,,,,,,,African-American music,http://www.MuckSticky.com/,
http://www.wikidata.org/entity/Q6879311,,m,1923-01-01T00:00:00Z,Smithville,,,,,,,pop music,,
http://www.wikidata.org/entity/Q6849845,,f,1991-07-29T00:00:00Z,Denver,,Miki,,,,,,,
http://www.wikidata.org/entity/Q6899937,,f,1982-10-25T00:00:00Z,Baltimore,,Monica,,,,,,http://www.monicadogra.com/,Maryland
http://www.wikidata.org/entity/Q6928561,,m,1974-03-01T00:00:00Z,Georgia,,,,,,,African-American music,,
http://www.wikidata.org/entity/Q6838839,,f,1941-06-30T00:00:00Z,Chicago,Grant,Micki,,,,,,,
http://www.wikidata.org/entity/Q6899845,Monique De Haviland,f,1960-06-21T00:00:00Z,Wiesbaden,Kovačič,,,,,,,http://moniquedehaviland.com/,
http://www.wikidata.org/entity/Q6724246,,m,1933-11-10T00:00:00Z,Clarksdale,Rice,Mack,,,,,,,
http://www.wikidata.org/entity/Q6744261,,f,1994-11-10T00:00:00Z,St. Louis,,,,,,,,,
http://www.wikidata.org/entity/Q6729344,,m,1991-07-29T00:00:00Z,Chicago,,,,,,,electronic music,http://www.maestroharrell.com,
http://www.wikidata.org/entity/Q6727659,,f,1986-05-14T00:00:00Z,Greenwich,Diaz,,,,,,popular music,http://madidiaz.com/,
http://www.wikidata.org/entity/Q6763589,,f,1944-02-26T00:00:00Z,New York City,,Marilyn,,Fraydele Oysher,,,popular music,http://www.MarilynMichaels.com,
http://www.wikidata.org/entity/Q6721441,Mabel Garrison Siemonn,f,1886-04-24T00:00:00Z,New York City,Garrison,Mabel,,,Geo. Siemonn,,,,
http://www.wikidata.org/entity/Q6763580,,f,1954-05-04T00:00:00Z,Louisville,Martin,Marilyn,,,,,pop music,http://www.marilyn-martin.com,
http://www.wikidata.org/entity/Q6760375,,f,1926-04-06T00:00:00Z,Norfolk,Day,Margie,,,,,popular music,,
http://www.wikidata.org/entity/Q6760376,,f,1940-07-17T00:00:00Z,Shreveport,Evans,Margie,,,,,music,,
http://www.wikidata.org/entity/Q6767805,,m,1952-10-24T00:00:00Z,Vicksburg,Gray,Mark,,,,,pop music,,
http://www.wikidata.org/entity/Q6748295,,f,1988-01-02T00:00:00Z,Cincinnati,Harvey,Mandy,,,,,popular music,http://mandyharveymusic.com/,
http://www.wikidata.org/entity/Q6722349,,m,1972-12-25T00:00:00Z,Clanton,Powell,Mac,,,,,rock music,,
http://www.wikidata.org/entity/Q6749693,,m,1981-08-10T00:00:00Z,Cottage Grove,,,,,,,popular music,https://www.manilaluzon.com/,Los Angeles
http://www.wikidata.org/entity/Q6743179,,m,1959-03-29T00:00:00Z,Taylor,Milligan,Malford,,,,,popular music,,
http://www.wikidata.org/entity/Q6760372,,f,1948-10-11T00:00:00Z,Carrollton,Alexander,Margie,,,,,popular music,,
http://www.wikidata.org/entity/Q6748278,,f,1975-09-28T00:00:00Z,Crossville,Barnett,Mandy,,,,,pop music,http://www.mandybarnett.com/,
http://www.wikidata.org/entity/Q6767308,,m,1959-06-19T00:00:00Z,Detroit,,Mark,,,,,popular music,,
http://www.wikidata.org/entity/Q6763017,,f,1849-01-01T00:00:00Z,Natchez,Williams,Marie,,,,,,,
http://www.wikidata.org/entity/Q6730226,,f,1963-03-20T00:00:00Z,Summit,,Maggie,,,,,rock music,,
http://www.wikidata.org/entity/Q6765608,,f,1881-03-27T00:00:00Z,Boston,Aldrich,Mariska,,,,,,,
http://www.wikidata.org/entity/Q6756036,,m,1975-02-09T00:00:00Z,Grosse Pointe,,Marcel,,,,,pop music,,
http://www.wikidata.org/entity/Q6765247,,f,1919-03-10T00:00:00Z,Battle Creek,,Marion,,,Jack Douglas,3.0,orchestra,,
http://www.wikidata.org/entity/Q6763573,,f,1931-08-27T00:00:00Z,United States of America,,Marilyn,,,Peter Matz,,,,
http://www.wikidata.org/entity/Q6760371,,f,1947-01-01T00:00:00Z,Lompoc,Adam,Margie,,,,,popular music,,
http://www.wikidata.org/entity/Q6755382,,m,1954-12-20T00:00:00Z,Champaign,,Marc,,,,,pop music,,
http://www.wikidata.org/entity/Q6757173,,f,1978-03-10T00:00:00Z,Yuba City,,Marcie,,,,,,,
http://www.wikidata.org/entity/Q6730304,Margaret Durante,f,1988-05-19T00:00:00Z,Potomac,Rose,Maggie,,,,,pop music,http://www.maggierosemusic.com,
http://www.wikidata.org/entity/Q6715067,,m,1970-06-29T00:00:00Z,Heroica Nogales,,,,,,,contemporary R&B,http://www.nastyboyrecords.com/,
http://www.wikidata.org/entity/Q6730259,Keenan-Bolger,f,1983-12-02T00:00:00Z,Detroit,Keenan-Bolger,Maggie,,,,,,,
http://www.wikidata.org/entity/Q6767618,,m,1895-01-01T00:00:00Z,Philadelphia,Fisher,Mark,,,,,,,
http://www.wikidata.org/entity/Q6741087,,f,1972-01-02T00:00:00Z,Seattle,,,,,,,dance music,,
http://www.wikidata.org/entity/Q6748318,Amanda Rose Moseley,f,1993-12-20T00:00:00Z,Hollywood,,Mandy,,,,,popular music,http://www.realmandyrain.com,
http://www.wikidata.org/entity/Q6730731,,m,1971-08-05T00:00:00Z,New York City,,,,,,,African-American music,,
http://www.wikidata.org/entity/Q6762956,,f,1989-04-09T00:00:00Z,Dallas,Miller,Marie,,,,,Americana,http://www.mariemiller.net/,
http://www.wikidata.org/entity/Q6727073,Madelyn Renee Monti,f,1950-01-01T00:00:00Z,Boston,,,,,,,,,
http://www.wikidata.org/entity/Q6730273,,f,1970-11-10T00:00:00Z,Pensacola,,Maggie,,,,,popular music,,
http://www.wikidata.org/entity/Q6760803,,f,1888-11-19T00:00:00Z,Cleveland,,Marguerite,,,Garland Lord,,,,
http://www.wikidata.org/entity/Q6760170,,f,1936-01-05T00:00:00Z,Madrid,Sierra,Margarita,,,,,,,
http://www.wikidata.org/entity/Q6715074,Paul Nathaniel Barman,m,1974-10-30T00:00:00Z,Ridgewood,,,,,,,hip hop music,http://www.mcpaulbarman.com,
http://www.wikidata.org/entity/Q6741558,,f,1988-04-13T00:00:00Z,San Francisco,Lewandowski,,,,,,,,
http://www.wikidata.org/entity/Q6763732,,f,1960-10-09T00:00:00Z,Rockford,Mazzie,Marin,,,Jason Danieley,,,http://www.marinmazzie.com/,
http://www.wikidata.org/entity/Q6763597,,f,1943-09-30T00:00:00Z,Jersey City,McCoo,Marilyn,,,Billy Davis Jr.,,popular music,,
http://www.wikidata.org/entity/Q6759176,,f,1959-07-17T00:00:00Z,New York City,Becker,Margaret,,,,,rock music,http://www.margaretbecker.com/,
http://www.wikidata.org/entity/Q6765620,,f,1963-09-13T00:00:00Z,Ponce,Calero,,,,,,,,
http://www.wikidata.org/entity/Q6761590,,f,1902-10-18T00:00:00Z,Zaporizhzhia,Sokil,Maria,,,,,,,
http://www.wikidata.org/entity/Q6722317,,m,1957-07-15T00:00:00Z,Red Bay,McAnally,Mac,,,,,pop music,https://www.macmcanally.com/welcome,
http://www.wikidata.org/entity/Q6762908,,f,1925-06-01T00:00:00Z,Sanford,Knight,Marie,,,,,Christian music,,
http://www.wikidata.org/entity/Q6730308,,f,1995-01-05T00:00:00Z,Baltimore,,Maggie,,,,,pop music,http://www.maggiesajak.com,
http://www.wikidata.org/entity/Q6760045,,f,1891-02-23T00:00:00Z,Detroit,Young,Margaret,,,,,popular music,,
http://www.wikidata.org/entity/Q6765640,,f,1989-10-09T00:00:00Z,Phoenix,,Marissa,,,,,popular music,https://www.myspace.com/marissamishellemusic,
http://www.wikidata.org/entity/Q6733939,,m,1928-12-05T00:00:00Z,Honolulu,,,,,,,,,
http://www.wikidata.org/entity/Q6502451,,f,1967-01-01T00:00:00Z,California,Smith,Lavay,,,,,,,
http://www.wikidata.org/entity/Q6520333,,m,1953-01-01T00:00:00Z,Pittsburgh,,Spike,,,,,,,
http://www.wikidata.org/entity/Q6514860,,m,1942-08-23T00:00:00Z,Covington,,Lee,,,,,,,
http://www.wikidata.org/entity/Q6490426,,m,1948-04-22T00:00:00Z,Dallas,,Larry,,,,,pop music,,
http://www.wikidata.org/entity/Q6508160,,f,1982-12-29T00:00:00Z,New York City,,,,,,,dance music,https://myspace.com/lealoren,
http://www.wikidata.org/entity/Q6490586,,m,1938-05-15T00:00:00Z,Wrightsville,Johnson,Larry,,,,,,,
http://www.wikidata.org/entity/Q6461980,,f,1951-12-12T00:00:00Z,Seminole,Costa,,,,,,,,
http://www.wikidata.org/entity/Q6498755,,f,1980-12-25T00:00:00Z,Bel Air,,Laura,,,,,pop music,http://www.laurabryna.com/,
http://www.wikidata.org/entity/Q6509918,,f,1969-11-09T00:00:00Z,Kingston,,Sandra,,,Treach,,African-American music,,
http://www.wikidata.org/entity/Q6489612,,f,1981-09-18T00:00:00Z,Memphis,Grimm,,,,,,music,http://larkingrimm.net,
http://www.wikidata.org/entity/Q6520783,,f,1945-06-16T00:00:00Z,Port Washington,Palmer,Leland,,,,,,,
http://www.wikidata.org/entity/Q6456386,L.C. Robinson,m,1915-01-01T00:00:00Z,Brenham,Robinson,L.,,,,,music,,
http://www.wikidata.org/entity/Q6480675,,m,1971-09-03T00:00:00Z,Ho Chi Minh City,,,,,,,popular music,http://www.lamnhattien.net/,
http://www.wikidata.org/entity/Q6522781,,m,1946-04-18T00:00:00Z,Whitman,Baker,Lennie,,,,,,,
http://www.wikidata.org/entity/Q6490075,,m,1940-10-19T00:00:00Z,Philadelphia,,Larry,,,,,rhythm and blues,,
http://www.wikidata.org/entity/Q6522193,,f,1898-01-01T00:00:00Z,Charlotte,Wilson,Lena,,,,,blues,,
http://www.wikidata.org/entity/Q6470316,Lady Lamb the Beekeeper,f,1989-07-06T00:00:00Z,Brunswick,Lamb,,,,,,contemporary folk music,http://www.ladylambjams.com/,
