musician,musicianLabel,genderLabel,birthDate,cityLabel,familyNameLabel,givenNameLabel,fatherLabel,motherLabel,partner,numberOfChildren,genreLabel,websiteLabel,residenceLabel,ethnicityLabel,religionLabel,activityStart,twitterNameLabel,geniusNameLabel,recordLabelLabel
http://www.wikidata.org/entity/Q16862810,Piper Curda,female,1997-08-16T00:00:00Z,Tallahassee,,Piper,,,,,,,,,,,pipercurda,Piper-curda,
http://www.wikidata.org/entity/Q16979909,David Fanning,male,1985-01-01T00:00:00Z,Ardmore,Fanning,David,,,,,country music,,,,,2014-01-01T00:00:00Z,DavidFanningMuZ,David-fanning,BBR Music Group
http://www.wikidata.org/entity/Q17478226,Jesse James Rutherford,male,1991-08-21T00:00:00Z,Newbury Park,,Jesse,,,,,alternative rock,,,,,2002-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q17093664,Ray Scott Pardue,male,2000-01-01T00:00:00Z,Medellín,,Ray,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q19348326,Matt McAndrew,male,1990-09-06T00:00:00Z,Barnegat Light,McAndrew,Matt,,,,,,http://mattmcandrewmusic.com/,,,,2010-01-01T00:00:00Z,MattMcAndrew,Matt-mcandrew,Republic Records
http://www.wikidata.org/entity/Q16843301,Teri Gender Bender,female,1989-05-15T00:00:00Z,Denver,,,,,,,punk rock,http://terigenderbender.com,,,,2007-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q19279094,Elzadie Robinson,female,1900-01-01T00:00:00Z,Louisiana,Robinson,,,,,,,,,African Americans,,1926-01-01T00:00:00Z,,,Paramount
http://www.wikidata.org/entity/Q16728868,Laganja Estranja,male,1988-12-28T00:00:00Z,Carrollton,,,,,,,,,,,,,LaganjaEstranja,,
http://www.wikidata.org/entity/Q16939073,Al Capps,male,1939-04-26T00:00:00Z,Arkansas,,Al,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q16749882,Louise Massey,female,1902-08-10T00:00:00Z,Midland,Massey,Louise,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q17418405,Chiquis,female,1975-06-26T00:00:00Z,Los Angeles,,,,Jenni Rivera,,,,,,,,,Chiquis626,,
http://www.wikidata.org/entity/Q16840946,Al Hurricane,male,1936-07-10T00:00:00Z,Dixon,Sánchez,Nelson,,,,,country music,http://alhurricane.net,Albuquerque,,,1962-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q16844107,Harmonica Hinds,male,1945-01-04T00:00:00Z,Trinidad,Hinds,,,,,,blues,,,,,1960-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q17106862,Roy Rogers jr.,male,1946-10-28T00:00:00Z,Los Angeles,,Roy,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q17466166,Holly Henry,female,1994-03-31T00:00:00Z,Hennepin County,Henry,Holly,,,,,,http://www.hollyhenrymusic.com,,,,2011-01-01T00:00:00Z,hollymaehenry,Holly-henry,
http://www.wikidata.org/entity/Q16297721,Dustin Belt,male,1987-12-03T00:00:00Z,Wichita,Belt,Dustin,,,,,,,,,,2007-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q17037439,Rocky Lynch,male,1994-11-01T00:00:00Z,Littleton,Lynch,Rocky,,,,,,http://r5rocks.com/,,,,,rockyR5,,Hollywood Records
http://www.wikidata.org/entity/Q16300756,Evelyn Herrera,female,1985-04-10T00:00:00Z,Phoenix,Herrera,Evelyn,,,Juan Carlos Rodríguez,,,,,,,,,,
http://www.wikidata.org/entity/Q16854617,Marlyn Alarm,female,2000-01-01T00:00:00Z,Miami,,Marlon,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q17353096,Sallie Blair,female,1934-01-01T00:00:00Z,Baltimore,Blair,Sallie,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q17022067,Stephen Yerkey,male,1950-12-15T00:00:00Z,West Virginia,,Stephen,,,,,alternative country,,,,,,,,Heyday Records
http://www.wikidata.org/entity/Q16677961,Sterling Von Scarborough,male,1965-02-15T00:00:00Z,United States of America,,Sterling,,,,,death metal,,,,,,,,
http://www.wikidata.org/entity/Q16751203,Bashiri Johnson,male,1955-05-12T00:00:00Z,Brooklyn,Johnson,,,,,,world music,,,African Americans,,1971-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q17305806,Corey Cott,male,1990-03-30T00:00:00Z,Chagrin Falls,,Corey,,,,,,,,,,,NapOnACott,,
http://www.wikidata.org/entity/Q16845954,Gene Maltais,male,1933-05-21T00:00:00Z,Concord,,Gene,,,,,rockabilly,,,,,,,Gene-maltais,
http://www.wikidata.org/entity/Q16673805,Rudy Greene,male,1926-09-01T00:00:00Z,Lake Charles,Greene,Rudy,,,,,rhythm and blues,,,,,,,,Bullet Records
http://www.wikidata.org/entity/Q19325230,Ryn Weaver,female,1992-08-10T00:00:00Z,Encinitas,Weaver,,,,,,,,,,,2013-01-01T00:00:00Z,rynweaver,,
http://www.wikidata.org/entity/Q19289199,Lil Mouse,male,1999-01-01T00:00:00Z,Chicago,,,,,,,,,,,,,,Lil-mouse,
http://www.wikidata.org/entity/Q16872943,Jacquie Lee,female,1997-06-25T00:00:00Z,Colts Neck Township,,,,,,,,,,,,2013-01-01T00:00:00Z,jacquieleemusic,Jacquie-lee,Atlantic Records
http://www.wikidata.org/entity/Q17150109,Tony Douglas,male,1929-04-12T00:00:00Z,"Martin's Mill\, Texas",Douglas,Tony,,,,,country music,,,,,,,,
http://www.wikidata.org/entity/Q17403208,Sam Martin,male,1983-02-07T00:00:00Z,New York City,Martin,Samuel,,,,,pop music,http://sammartinmusic.com/,,,,2012-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q16902138,Diunna Greenleaf,female,1957-10-06T00:00:00Z,Houston,,,,,,,Texas blues,,,African Americans,,,,,
http://www.wikidata.org/entity/Q16105597,Mike Deasy,male,1941-02-04T00:00:00Z,Los Angeles,Deasy,Mike,,,,,rock music,,,,,1958-01-01T00:00:00Z,,,Capitol Records
http://www.wikidata.org/entity/Q16105889,Lorrie Collins,female,1942-05-07T00:00:00Z,Tahlequah,Collins,Lorrie,,,,,,,,,,1952-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q17353133,Audrey Morris,female,1928-11-12T00:00:00Z,Chicago,Morris,Audrey,,,,,jazz,http://audreymorris.com,,,,,,,
http://www.wikidata.org/entity/Q17199514,Sally Sweetland,female,1911-09-23T00:00:00Z,Los Angeles,,Sally,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q17146017,Ross Mintzer,male,1987-05-26T00:00:00Z,New York City,Mintzer,Ross,,,,,jazz,http://www.followross.com/,,,,2005-01-01T00:00:00Z,rossmintzerband,,
http://www.wikidata.org/entity/Q17403436,Shamir,non-binary,1994-11-07T00:00:00Z,Las Vegas,,,,,,,electronic music,,,,,2014-01-01T00:00:00Z,ShamirBailey,Shamir,XL Recordings
http://www.wikidata.org/entity/Q16728563,Michaela Dietz,female,1982-11-01T00:00:00Z,Seoul,Dietz,Michaela,,,,,,,,,,2005-01-01T00:00:00Z,whammybah,Michaela-dietz,
http://www.wikidata.org/entity/Q16980979,Granger Smith,male,1979-09-04T00:00:00Z,Dallas,Smith,,,,,,country music,http://grangersmith.com,,,,1998-01-01T00:00:00Z,GrangerSmith,Granger-smith,BBR Music Group
http://www.wikidata.org/entity/Q16887162,Jaymes Young,male,1991-09-01T00:00:00Z,Seattle,Young,Jaymes,,,,,,http://www.atlanticrecords.com/artists/jaymes-young,,,,2013-01-01T00:00:00Z,jaymesyng,,
http://www.wikidata.org/entity/Q17306386,Caroline Pennell,female,1996-12-27T00:00:00Z,Saddle River,,Caroline,,,,,indie pop,,,,,2012-01-01T00:00:00Z,,Caroline-pennell,
http://www.wikidata.org/entity/Q17411335,Aaron Pauley,male,1988-08-04T00:00:00Z,California,Pauley,Aaron,,,,,metalcore,,,,,2004-01-01T00:00:00Z,aaronpauley,,
http://www.wikidata.org/entity/Q17402734,Preston Shannon,male,1947-10-23T00:00:00Z,Olive Branch,Shannon,Preston,,,,,electric blues,,,,,2018-01-01T00:00:00Z,,Preston-shannon,
http://www.wikidata.org/entity/Q17198242,Molly Kate Kestner,female,1995-11-29T00:00:00Z,Austin,,Molly,,,,,contemporary Christian music,http://mollykatekestnermusic.com,,,,2013-01-01T00:00:00Z,mollykkestner,,Atlantic Records
http://www.wikidata.org/entity/Q17402487,London Parris,male,1931-05-25T00:00:00Z,United States of America,,London,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q17418076,George MacFarlane,male,1878-11-17T00:00:00Z,Kingston,MacFarlane,George,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q16337733,Candace Kucsulain,female,1980-08-02T00:00:00Z,Anchorage,,Candace,,,,,,https://myspace.com/wallsofjericho,,,,,,,
http://www.wikidata.org/entity/Q19279659,Floyd McDaniel,male,1915-07-21T00:00:00Z,Athens,McDaniel,Floyd,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q16979241,Jim Stallings,male,2000-01-01T00:00:00Z,New Mexico,,Jim,,,,,rock music,,,,,,,,
http://www.wikidata.org/entity/Q17427529,LaVerne Andrews,female,1911-07-06T00:00:00Z,Minneapolis,Andrews,Sophie,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q16875961,Bryan hutson,male,1969-07-03T00:00:00Z,Batesville,,Bryan,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q17385667,Bobby Bones,male,1980-04-02T00:00:00Z,Hot Springs,,Bobby,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q16106133,Jack Warshaw,male,1942-01-01T00:00:00Z,New York City,,Jack,,,,,folk music,http://www.jackwarshaw.com,,,,,,,
http://www.wikidata.org/entity/Q17418391,D. S. Bradford,male,1982-12-10T00:00:00Z,Boston,,D.,,,,,,http://www.dsbradford.com,,,,2007-01-01T00:00:00Z,dsbradford,D-s-bradford,Sony Music
http://www.wikidata.org/entity/Q16240335,Ahsan Watts,male,1999-11-28T00:00:00Z,Newark,Watts,,,,,,soul music,http://www.ahsanofficial.com,,,,2011-01-01T00:00:00Z,,,Interscope Records
http://www.wikidata.org/entity/Q16730162,James Wolpert,male,1990-12-26T00:00:00Z,Strasburg,Wolpert,James,,,,,,,,,,2008-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q16684401,Frankie Palmeri,male,1986-06-12T00:00:00Z,Queens,,Frankie,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q17086369,Caroline Polachek,female,1985-06-20T00:00:00Z,New York City,Polachek,Eliza,,,,,synth-pop,http://www.carolinepolachek.com,,,,2005-01-01T00:00:00Z,carolineplz,,Columbia Records
http://www.wikidata.org/entity/Q16265101,Diana Garnet,female,1988-08-25T00:00:00Z,"Washington\, D.C.",Garnett,Diana,,,,,J-pop,http://www.dianagarnet.jp/,,,,2013-01-01T00:00:00Z,Tonkhaikichi,,Sony Music Entertainment Japan
http://www.wikidata.org/entity/Q16979994,Jessica Ashley,female,1992-07-10T00:00:00Z,Queens,Karpov,Jessica,,,,,contemporary R&B,,,,,2009-01-01T00:00:00Z,harloemusic,,Epic
http://www.wikidata.org/entity/Q17305981,Emily Grove,female,1991-08-01T00:00:00Z,Wall Township,Grove,Emily,,,,,alternative country,,,,,1999-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q16105559,Jo Jo Benson,male,1938-04-15T00:00:00Z,Phenix City,Benson,Jo,,,,,rhythm and blues,,,,,,,,
http://www.wikidata.org/entity/Q17418752,Howie Stange,male,1924-03-03T00:00:00Z,Meriden,,Howie,,,,,country music,,,,,1937-01-01T00:00:00Z,,Howie-stange,
http://www.wikidata.org/entity/Q16107242,Buddy Caldwell,male,1946-05-20T00:00:00Z,Columbia,Caldwell,Buddy,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q16526251,Allen Bunn,male,1924-01-01T00:00:00Z,Bailey,,Allen,,,,,blues,,,,,,,,Jubilee Records
http://www.wikidata.org/entity/Q16246779,Jacinta Brondgeest,female,1976-09-10T00:00:00Z,Portland,Paulus Quirinus Brondgeest,Jacinta,,,,,,,,,,1996-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q16762431,Tim White,male,1991-04-05T00:00:00Z,New Brunswick,White,Tim,,,,,pop music,http://timwhite.co,,,,,itstimwhite,Tim-white,
http://www.wikidata.org/entity/Q16841695,Daniel Brummel,male,1981-09-15T00:00:00Z,Pasadena,,Daniel,,,,,indie rock,,,,,1995-01-01T00:00:00Z,,,Kung Fu Records
http://www.wikidata.org/entity/Q17386297,Shani Rigsbee,female,1967-01-05T00:00:00Z,Hot Springs,,Shani,,,Andranik Madadian,,dance-pop,http://www.shanirigsbee.com,,,,,,,
http://www.wikidata.org/entity/Q17579906,Chase Bryant,male,1993-10-09T00:00:00Z,Orange Grove,Bryant,Chase,,,,,,,,,,2014-01-01T00:00:00Z,,Chase-bryant,BBR Music Group
http://www.wikidata.org/entity/Q16240122,Malaya Watson,female,1997-09-24T00:00:00Z,Southfield,Watson,,,,,,soul music,,,African Americans,,,,,
http://www.wikidata.org/entity/Q17150679,Vera Michelena,female,1885-06-16T00:00:00Z,New York City,Michelena,Vera,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q19279252,Ernestine Washington,female,1914-01-01T00:00:00Z,Arkansas,Washington,Ernestine,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q17151049,Ryann Redmond,female,1987-08-08T00:00:00Z,Georgia,,Ryann,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q17233199,Tito Torbellino,male,1981-05-24T00:00:00Z,Phoenix,,Tito,,,,,,,,,,2002-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q17306112,Tyler Joseph,male,1988-12-01T00:00:00Z,Columbus,Joseph,Robert,,,,,alternative hip hop,,,,Christianity,2009-01-01T00:00:00Z,tylerrjoseph,,Fueled by Ramen
http://www.wikidata.org/entity/Q16657545,Charles Workman,male,1965-01-01T00:00:00Z,Arkansas,Workman,Charles,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q17071336,V. Rose,female,1989-01-09T00:00:00Z,Sacramento,Dare,Vienna,,,,,dance music,http://www.vroseonline.com/,,,,,,V-rose,Inpop Records
http://www.wikidata.org/entity/Q17385629,Wanda Batista,female,1958-01-01T00:00:00Z,Ponce,Batista,Wanda,,,,,gospel music,,,,,,,,
http://www.wikidata.org/entity/Q16243106,Roberto Tapia,male,1981-02-03T00:00:00Z,San Diego,Tapia,Roberto,,,,,,,,,,2008-01-01T00:00:00Z,,Roberto-tapia,Universal Music Latin Entertainment
http://www.wikidata.org/entity/Q16729068,Tiffany Foxx,female,1987-11-27T00:00:00Z,St. Louis,Fox,Tiffany,,,,,hip hop music,,,African Americans,,,,,
http://www.wikidata.org/entity/Q16875958,Lisa Howard,female,1975-01-01T00:00:00Z,Akron,Howard,Lisa,,,,,,,,,,2003-01-01T00:00:00Z,,Lisa-howard,
http://www.wikidata.org/entity/Q17305706,Benjamin Booker,male,1989-06-14T00:00:00Z,Virginia Beach,Booker,Benjamin,,,,,garage rock,,,African Americans,,2012-01-01T00:00:00Z,bennybookmarks,Benjamin-booker,ATO Records
http://www.wikidata.org/entity/Q16240326,Bea Miller,female,1999-02-07T00:00:00Z,Maplewood,Miller,Annika,,,,,pop rock,http://beamiller.com/,,,,2010-01-01T00:00:00Z,BeaMiller,Bea-miller,Syco Music
http://www.wikidata.org/entity/Q17278973,Annette Moreno,female,1972-04-26T00:00:00Z,San Diego,Moreno,Annette,,,,,contemporary Christian music,http://www.annettemoreno.com/,,,,1995-01-01T00:00:00Z,YoAnnetteMoreno,Annette-moreno,
http://www.wikidata.org/entity/Q17411149,Emma Ruth Rundle,female,1983-10-10T00:00:00Z,Los Angeles,,Emma,,,,,ambient music,http://www.emmaruthrundle.com,,,,2008-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q17306370,Christy Baron,female,1949-12-31T00:00:00Z,Pittsburgh,Baron,Christy,,,,,jazz,,,,,,,,Chesky Records
http://www.wikidata.org/entity/Q16546301,DJ Lubel,male,1983-04-02T00:00:00Z,Long Island,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q16323830,Sam Kim,male,1998-02-19T00:00:00Z,Federal Way,,Sam,,,,,soul music,http://www.antenna.co.kr/front/main.do#/front/artist.do?SEQ=7,,,,2013-01-01T00:00:00Z,leegititssam,,Antenna Music
http://www.wikidata.org/entity/Q16736403,Sturgill Simpson,male,1978-06-08T00:00:00Z,Jackson,Simpson,,,,,,country music,http://sturgillsimpson.com,,,,2004-01-01T00:00:00Z,SturgillSimpson,Sturgill-simpson,Loose Music
http://www.wikidata.org/entity/Q17012611,Alan Sparhawk,male,1969-01-01T00:00:00Z,Seattle,Sparhawk,Alan,,,,,alternative rock,,,,,1993-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q17151236,Zachary Cole Smith,male,1984-11-07T00:00:00Z,New York City,Smith,Zachary,,,,,alternative rock,,,,,2009-01-01T00:00:00Z,,,Captured Tracks
http://www.wikidata.org/entity/Q17403646,Diamond Teeth Mary,female,1902-08-27T00:00:00Z,Huntington,,Diamante,,,,,blues,,,,,,,,
http://www.wikidata.org/entity/Q17421720,Ollie Powers,male,1886-01-01T00:00:00Z,Louisville,Powers,Ollie,,,,,jazz,,,,,,,,
http://www.wikidata.org/entity/Q16105328,Harvey Sid Fisher,male,1940-12-14T00:00:00Z,The Bronx,,Harvey,,,,,,http://www.harveysidfisher.com/,,,,,,,Amarillo Records
http://www.wikidata.org/entity/Q16728104,Brent Cobb,male,1986-08-01T00:00:00Z,Ellaville,Cobb,Brent,,,,,country music,http://brentcobbmusic.com/,,,,2008-01-01T00:00:00Z,Brent_Cobb,,Elektra
http://www.wikidata.org/entity/Q17517049,Denzel Curry,male,1995-02-16T00:00:00Z,Carol City,Curry,Denzel,,,,,trap music,http://www.ultimatedenzelcurry.com,,African Americans,,2011-01-01T00:00:00Z,RavenxMiyagi,,Universal Music Group
http://www.wikidata.org/entity/Q19299229,Robert McCoy,male,1910-03-31T00:00:00Z,Aliceville,McCoy,Robert,,,,,,,,,,,,Robert-mccoy,
http://www.wikidata.org/entity/Q17091612,Jarekus Singleton,male,1984-07-11T00:00:00Z,Clinton,Singleton,Jarekus,,,,,blues,http://artistecard.com/jarekussingleton/,,African Americans,,1993-01-01T00:00:00Z,,,Alligator Records
http://www.wikidata.org/entity/Q16106629,Randy Fuller,male,1944-01-29T00:00:00Z,Hobbs,Fuller,Randy,,,,,rock and roll,,,,,1962-01-01T00:00:00Z,,,Liberty
http://www.wikidata.org/entity/Q16729556,Marty Haggard,male,1958-06-18T00:00:00Z,Bakersfield,,Marty,,,,,country music,,,,,1981-01-01T00:00:00Z,,,MTM Records
http://www.wikidata.org/entity/Q16935050,Rebecca Naomi Jones,female,1981-04-01T00:00:00Z,New York City,Jones,Rebecca,,,,,,http://www.rebeccanaomijones.com/,,African Americans,,,,,
http://www.wikidata.org/entity/Q16106729,Phillip Mitchell,male,1944-06-27T00:00:00Z,Louisville,Mitchell,Phillip,,,,,rhythm and blues,,,African Americans,,1961-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q17566665,Nia Peeples,female,1961-12-10T00:00:00Z,Hollywood,,Nia,,,Sam George,2,dance music,http://www.niapeeples.com,,,,1981-01-01T00:00:00Z,nia_peeples,Nia-peeples,
http://www.wikidata.org/entity/Q16706857,Nikita Ager,female,1969-07-08T00:00:00Z,United States of America,,Nikita,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q16266472,Pamela Dellal,female,1960-01-01T00:00:00Z,West Caldwell,,Pamela,,,,,,http://www.pameladellal.com/,,,,,,,
http://www.wikidata.org/entity/Q16533420,Brenda Boykin,female,1957-03-30T00:00:00Z,Oakland,,Brenda,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q17006909,Gary Marks,male,1950-08-29T00:00:00Z,Manhattan,Marks,Gary,,,,,rock music,,,,,,,,
http://www.wikidata.org/entity/Q16105588,Bobby Comstock,male,1941-12-29T00:00:00Z,Ithaca,Comstock,Bobby,,,,,rock and roll,,,,,,,,
http://www.wikidata.org/entity/Q19319436,Jerry Lester,male,1910-02-16T00:00:00Z,Chicago,Lester,Jerry,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q16730836,Kiki Ebsen,female,1958-01-14T00:00:00Z,Los Angeles,,Kiki,Buddy Ebsen,,,,,http://www.KikiEbsen.com,,,,,,,
http://www.wikidata.org/entity/Q16240934,C. L. Blast,male,1934-08-20T00:00:00Z,Birmingham,,C.,,,,,soul music,,,,,1960-01-01T00:00:00Z,,,Atlantic Records
http://www.wikidata.org/entity/Q16738975,Jenn Wasner,female,1986-04-16T00:00:00Z,Baltimore,,Jenn,,,,,indie rock,http://wyeoakmusic.com/site,,,,2003-01-01T00:00:00Z,,,Merge Records
http://www.wikidata.org/entity/Q17050689,Karen Lafferty,female,1948-02-29T00:00:00Z,Alamogordo,Lafferty,Karen,,,,,pop music,,,,,,,,
http://www.wikidata.org/entity/Q19277273,"Charlie ""Specks"" McFadden",male,1895-04-24T00:00:00Z,Quincy,,Charlie,,,,,,,,,,1929-01-01T00:00:00Z,,,Paramount
http://www.wikidata.org/entity/Q17541241,Sam Fletcher,male,1933-01-15T00:00:00Z,Tennessee,Fletcher,Sam,,,,,,,,,,,,,Vee-Jay Records
http://www.wikidata.org/entity/Q16606883,Michelle,female,1970-08-06T00:00:00Z,Jacksonville,,Michelle,,,,2,,,Spain,,,,,,
http://www.wikidata.org/entity/Q17182747,Charmaine,female,1984-06-17T00:00:00Z,West Covina,,,,,,,dance music,,,,,,,Charmaine,
http://www.wikidata.org/entity/Q16726247,Danielle Haim,female,1989-02-16T00:00:00Z,Los Angeles,Haim,Danielle,Mordechai Haim,,,,pop rock,http://haimtheband.com,,,,,,,Roc Nation
http://www.wikidata.org/entity/Q17486480,Luis Coronel,male,1997-02-03T00:00:00Z,Tucson,Coronel,Luis,,,,,,http://luiscoronelmusic.com/,,,,2012-01-01T00:00:00Z,luiscoronel281,Luis-coronel,DEL Regulo
http://www.wikidata.org/entity/Q16841860,Justin Chart,male,1960-02-06T00:00:00Z,Los Angeles,,Justin,,,,,,,,,,1985-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q16106450,Norma Sharp,female,1943-07-20T00:00:00Z,Shawnee,Sharp,Norma,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q17306373,Big Smo,male,1976-02-14T00:00:00Z,San Diego,,,,,,,country music,http://therealbigsmo.com/,,,,1999-01-01T00:00:00Z,TheRealBigSmo,,Warner Bros. Records
http://www.wikidata.org/entity/Q16991670,Miss Amani,female,1987-08-13T00:00:00Z,Oahu,,,,,,,,http://missamani.com,,,,,MissAmani,Miss-amani,
http://www.wikidata.org/entity/Q17123801,Jesse Barnett,male,2000-01-01T00:00:00Z,Long Beach,Barnett,Jesse,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q16509263,Andrew Owens,male,2000-01-01T00:00:00Z,Philadelphia,Owens,Andrew,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q19667981,Gordon Stanley,male,1951-12-20T00:00:00Z,Boston,Stanley,Gordon,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q19667476,Joy Villa,female,1986-04-25T00:00:00Z,Orange,Villa,Joy,,,Thorsten Overgaard,,pop rock,http://www.princessjoyvilla.com,,,,2001-01-01T00:00:00Z,joy_villa,,
http://www.wikidata.org/entity/Q19515588,Charmayne Maxwell,female,1969-01-11T00:00:00Z,Guyana,Maxwell,Charmayne,,,Soulshock,,,,,,,,maxeemaxwell,,
http://www.wikidata.org/entity/Q19571648,NF,female,1991-03-30T00:00:00Z,Gladwin,,John,,,,,hip hop music,https://www.nfrealmusic.com/,,,,2009-01-01T00:00:00Z,nfrealmusic,Nf,Capitol Christian Music Group
http://www.wikidata.org/entity/Q19361511,Fetty Wap,male,1991-06-07T00:00:00Z,Paterson,Maxwell,Willie,,,,,rapping,http://fettywap.com,,African Americans,,2014-01-01T00:00:00Z,fettywap,,
http://www.wikidata.org/entity/Q19669354,LunchMoney Lewis,male,1988-01-11T00:00:00Z,Miami,Lewis,,,,,,hip hop music,http://lunchmoneylewis.com/,,African Americans,,2014-01-01T00:00:00Z,lunchmoneylewis,,
http://www.wikidata.org/entity/Q19896764,Margot Bingham,female,1987-12-06T00:00:00Z,Pittsburgh,Bingham,Margot,,,,,,,,African Americans,,2010-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q19365708,Thomas Randle,male,1958-12-21T00:00:00Z,Hollywood,,Tom,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q19572136,Brittany Howard,female,1988-10-02T00:00:00Z,Athens,Howard,Brittany,,,,,Americana,https://brittanyhoward.com/,,African Americans,,,blkfootwhtfoot,Brittany-howard,
http://www.wikidata.org/entity/Q19881194,Jenny Twitchell Kempton,female,1835-10-04T00:00:00Z,Dublin,,Jenny,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q19833178,Bob Allen,male,1913-01-01T00:00:00Z,Cincinnati,Allen,Bob,,,,,jazz,,,,,,,,
http://www.wikidata.org/entity/Q19664722,Michael Ray,male,1988-04-29T00:00:00Z,Eustis,,Michael,,,,,country music,https://www.michaelraymusic.com,,,,2010-01-01T00:00:00Z,Michaelraymusic,Michael-ray,Warner Bros. Records
http://www.wikidata.org/entity/Q19893073,Scooter Lee,female,1957-03-10T00:00:00Z,New Orleans,,,,,,,,https://www.scooterlee.com/,,,,1971-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q19451277,Vicky Psarakis,female,1988-06-22T00:00:00Z,Chicago,,Vicky,,,,,metalcore,,,,,2010-01-01T00:00:00Z,VickyPsarakis,,Century Media Records
http://www.wikidata.org/entity/Q19647512,David Longstreth,male,1981-12-17T00:00:00Z,Southbury,,David,,,Amber Coffman,,indie rock,,,,,2001-01-01T00:00:00Z,,,Domino Recording Company
http://www.wikidata.org/entity/Q19816843,Géza Röhrig,male,1967-05-11T00:00:00Z,Budapest,Röhrig,Géza,,,,,drama,,,,,1989-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q19867501,Zella Day,female,1995-03-13T00:00:00Z,Pinetop-Lakeside,Dej,,,,,,indie pop,http://www.zelladay.com/,,,,2009-01-01T00:00:00Z,Zelladay,Zella-day,Hollywood Records
http://www.wikidata.org/entity/Q19955856,Jordan Fisher,male,1994-04-24T00:00:00Z,Birmingham,Fisher,Jordan,,,,,,http://jordanfisherofficial.com,Manhattan,,,2009-01-01T00:00:00Z,Jordan_Fisher,Jordan-fisher,Hollywood Records
http://www.wikidata.org/entity/Q19667887,Tasha Cobbs,female,1981-07-07T00:00:00Z,Jesup,Cobbs,Tasha,,,,,gospel music,http://tashacobbs.org/,,African Americans,,2010-01-01T00:00:00Z,tashacobbs,,Capitol Christian Music Group
http://www.wikidata.org/entity/Q19667916,HeeSun Lee,female,1983-06-04T00:00:00Z,Seoul,,,,,,,Christian hip hop,,,,,2008-01-01T00:00:00Z,,Heesun-lee,
http://www.wikidata.org/entity/Q19572309,Claude Joseph Johnson,male,1913-05-16T00:00:00Z,Douglasville,Johnson,Claude,,,,,gospel music,,,,Baptists,,,,Savoy Records
http://www.wikidata.org/entity/Q19845177,Richard Hayes,male,1930-01-05T00:00:00Z,Brooklyn,Hayes,Richard,,,,,swing music,,,,,1948-01-01T00:00:00Z,,,Mercury Records
http://www.wikidata.org/entity/Q19880662,Jidenna,male,1985-05-04T00:00:00Z,Wisconsin Rapids,,,Oliver Mobisson,,,,afrobeat,https://www.jidennashop.com/store/,,,,2015-01-01T00:00:00Z,,,Epic
http://www.wikidata.org/entity/Q19850869,Beth Malone,female,1969-01-02T00:00:00Z,Auburn,Malone,Elizabeth,,,,,,,,,,,,,
