musician,musicianLabel,genderLabel,cityLabel,fatherLabel,motherLabel,partner,genreLabel,ethnicityLabel,religionLabel,activityStart,twitterNameLabel,geniusNameLabel,recordLabelLabel
http://www.wikidata.org/entity/Q18044284,Jon Bellion,male,Long Island,,,,pop music,,,2011-01-01T00:00:00Z,jonbellion,Jon-bellion,Visionary Music Group
http://www.wikidata.org/entity/Q18416596,Mila Jenner,female,Germantown,,,,,,,,,,
http://www.wikidata.org/entity/Q18016162,Ginny Arnell,female,New Haven,,,,pop music,,,1959-01-01T00:00:00Z,,,Decca
http://www.wikidata.org/entity/Q18116676,Jeff Bernat,male,Subic Bay,,,,soul music,,,2012-01-01T00:00:00Z,jeffbernat,,
http://www.wikidata.org/entity/Q18205208,Anita Antoinette,female,Kingston,,,,soul music,,,,,,
http://www.wikidata.org/entity/Q18417070,Chuck Rolando,male,New York City,,,,,,,,,,
http://www.wikidata.org/entity/Q18211267,Paloma Ford,female,Long Beach,,,,hip hop music,,,2007-01-01T00:00:00Z,palomaford,Paloma-ford,
http://www.wikidata.org/entity/Q18151189,Guitar Pete Franklin,male,Indianapolis,,,,blues,African Americans,,1975-01-01T00:00:00Z,,,Prestige Bluesville
http://www.wikidata.org/entity/Q18211036,Mary Speer,female,Double Springs,,,,,,,1954-01-01T00:00:00Z,,,Heart Warming
http://www.wikidata.org/entity/Q18058280,Robert Curtis Smith,male,Cruger,,,,,,,,,,Prestige Bluesville
http://www.wikidata.org/entity/Q18223254,Mark Foster,male,San Jose,,,,,,,2008-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q18211541,Nancy Stohlman,female,"Washington\, D.C.",,,,,,,2003-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q18156654,Freddie Brown,male,Winston,,,,New Mexico music,,,,,,
http://www.wikidata.org/entity/Q18378108,Sean Foreman,male,Boulder,,,,,,,2004-01-01T00:00:00Z,,,Photo Finish Records
http://www.wikidata.org/entity/Q18148809,Lennie Bluett,male,Los Angeles,,,,,,,,,,
http://www.wikidata.org/entity/Q18206125,Rozzi Crane,female,San Francisco,,,,,,,2012-01-01T00:00:00Z,,,222 Records
http://www.wikidata.org/entity/Q18027339,Rhonda Heath,female,New York City,,,,pop music,,,,,,
http://www.wikidata.org/entity/Q18149337,Betty Clooney,female,Maysville,,,Pupi Campo,,,,,,,
http://www.wikidata.org/entity/Q18393014,Rachel Dennison,female,Franklin,,,,,,,,,,
http://www.wikidata.org/entity/Q18022245,Cee Cee Chapman,female,Portsmouth,,,,country music,,,1988-01-01T00:00:00Z,,,Curb Records
http://www.wikidata.org/entity/Q18348775,Conrad Ricamora,male,Santa Maria,,,,,,,2006-01-01T00:00:00Z,conradricamora,Conrad-ricamora,
http://www.wikidata.org/entity/Q18211749,Lejla Vulić,female,Miami,,,,pop music,,,,,,
http://www.wikidata.org/entity/Q18222069,Tobias Greenhalgh,male,Rochester,,,,,,,,,,
http://www.wikidata.org/entity/Q18044559,"Leanne ""Lelee"" Lyons",female,The Bronx,,,,contemporary R&B,African Americans,,1992-01-01T00:00:00Z,LeleeLyons,,RCA Records
http://www.wikidata.org/entity/Q18044757,Adrian Marcel,male,Oakland,,,,contemporary R&B,African Americans,,2012-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q18224310,Mlle. Dazie,female,St. Louis,,,,,,,,,,
http://www.wikidata.org/entity/Q18402333,Trina Braxton,female,Anne Arundel County,,,,contemporary R&B,,,1989-01-01T00:00:00Z,,Trina-braxton,
http://www.wikidata.org/entity/Q18151588,Katherine Henderson,female,St. Louis,,,,,African Americans,,,,,Brunswick
http://www.wikidata.org/entity/Q18326138,Traci Braxton,female,Severn,,,,contemporary R&B,,,1989-01-01T00:00:00Z,tracibraxton,Traci-braxton,Entertainment One Music
http://www.wikidata.org/entity/Q18150935,Ethel Finnie,female,New Orleans,,,,,African Americans,,,,,Ajax Records
http://www.wikidata.org/entity/Q18387775,Keo Woolford,male,Hawaii,,,,,,,,,,
http://www.wikidata.org/entity/Q18211645,TooSmooth,male,Chicago,,,,rhythm and blues,,,2010-01-01T00:00:00Z,TooSmoothMusic,Toosmooth,
http://www.wikidata.org/entity/Q17811957,Tejai Moore,male,Miami,,,,Southern hip hop,,,,tejaimoore,Tejai-moore,Universal Records
http://www.wikidata.org/entity/Q18148611,George Alexander,male,Baltimore,,,,,,,1903-01-01T00:00:00Z,,,Columbia Records
http://www.wikidata.org/entity/Q18211854,Josie Zec,female,Philadelphia,,,,pop music,,,,,,
http://www.wikidata.org/entity/Q18222476,Sofia Carson,female,Fort Lauderdale,,Laura Char Carson,,pop music,,,2012-01-01T00:00:00Z,SofiaCarson,Alan-walker-k-391-and-sofia-carson,Republic Records
http://www.wikidata.org/entity/Q17632756,Gabriela Borges,female,United States of America,,,,,,,,,,
http://www.wikidata.org/entity/Q18211754,Jared Wade,male,Savannah,,,,country music,,,2007-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q18211272,Jacob Anthony Perez,male,Downey,,,,,,,2006-01-01T00:00:00Z,,,Interscope Records
http://www.wikidata.org/entity/Q18433575,Hilary Williams,female,Cullman,Hank Williams Jr.,,,country music,,,,,Hilary-williams,
http://www.wikidata.org/entity/Q18150962,Bertha Idaho,female,Georgia,,,,,African Americans,,,,,Columbia Records
http://www.wikidata.org/entity/Q18333668,Keith Tynes,male,Miami Beach,,,,pop music,,,,,,
http://www.wikidata.org/entity/Q18116606,Nancy,female,Daegu,,,,dance music,,,,,,
http://www.wikidata.org/entity/Q17745619,ILoveMakonnen,male,Los Angeles,,,,contemporary R&B,,,2008-01-01T00:00:00Z,iLoveMakonnen5D,,Warner Bros. Records
http://www.wikidata.org/entity/Q18390318,Yermi Kaplan,male,Chicago,,,,rock music,,,1977-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q17617536,James Carroll Jordan,male,Okinawa,,,,,,,,,,
http://www.wikidata.org/entity/Q18205621,Tina Britt,female,Smyrna,,,,soul music,African Americans,,1959-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q18089198,Leslie Odom Jr.,male,Queens,,,,,African Americans,,1998-01-01T00:00:00Z,leslieodomjr,Leslie-odom-jr,
http://www.wikidata.org/entity/Q18047929,Jim Hager,male,Chicago,,,,country music,,,,,,
http://www.wikidata.org/entity/Q18385478,John Ryan,male,"Pittsford\, New York",,,,pop music,,,2010-01-01T00:00:00Z,,John-ryan,
http://www.wikidata.org/entity/Q17811932,Raef,male,"Washington\, D.C.",,,,,,Islam,2006-01-01T00:00:00Z,RaefMusic,,Awakening Records
http://www.wikidata.org/entity/Q18515564,Lee Dresser,male,"Washington\, D.C.",,,,,,,1957-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q18356445,Sebu Simonian,male,Aleppo,,,,,Armenians,,,,,Capitol Records
http://www.wikidata.org/entity/Q18098258,Rob Hegel,male,Dayton,,,,,,,,,,
http://www.wikidata.org/entity/Q18353558,Tory Lanez,male,Brampton,,,,hip hop music,,,2009-01-01T00:00:00Z,tlanez,Tory-lanez,Interscope Records
http://www.wikidata.org/entity/Q18223834,Keith Wallen,male,Beckley,,,,alternative rock,,,2000-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q18357543,Benny Friedman,male,Saint Paul,,,,Hasidic music,,,1998-01-01T00:00:00Z,bennysmusic,Benny-friedman,
http://www.wikidata.org/entity/Q17198749,Skylar Stecker,female,Tampa,,,,pop music,,,2012-01-01T00:00:00Z,SkylarStecker,,Interscope Records
http://www.wikidata.org/entity/Q17102597,Q17102597,male,St. Louis,,,,,,,,,,
http://www.wikidata.org/entity/Q17091524,Anita Wilson,female,East St. Louis,,,,,,,,MsAnitaWilson,Anita-wilson,
http://www.wikidata.org/entity/Q17010576,Chaley Rose,female,Columbus,,,,,,,,,Chaley-rose,
http://www.wikidata.org/entity/Q17403213,Daniel Wayne Sermón,male,American Fork,,,,,,,2009-01-01T00:00:00Z,,,Interscope Records
http://www.wikidata.org/entity/Q17126537,Todd Michael Hall,male,Saginaw,,,,rock music,,,,,,
http://www.wikidata.org/entity/Q17015949,Levi Weaver,male,Colorado,,,,folk rock,,,2006-01-01T00:00:00Z,,Levi-weaver,
http://www.wikidata.org/entity/Q16983376,Drake White,male,Hokes Bluff,,,,country music,,,2011-01-01T00:00:00Z,DrakeWhite,,Universal Music Group Nashville
http://www.wikidata.org/entity/Q17385769,Cody Wise,male,Roxborough,,,,pop music,,,2012-01-01T00:00:00Z,CodyWise,,Interscope Records
http://www.wikidata.org/entity/Q16730130,Jadagrace,female,Los Angeles,,,,,African Americans,,2008-01-01T00:00:00Z,,,Epic
http://www.wikidata.org/entity/Q17322517,James Hersey,male,Vienna,,,,,,,,JamesHersey,James-hersey,
http://www.wikidata.org/entity/Q16323744,Bernard Park,male,Atlanta,,,,K-pop,,,2013-01-01T00:00:00Z,JYPEBernardPark,Bernard-park,JYP Entertainment
http://www.wikidata.org/entity/Q17505015,Paris Smith,female,Texas,,,,pop music,,,2010-01-01T00:00:00Z,parisstweets,,
http://www.wikidata.org/entity/Q17403243,Strand of Oaks,male,Goshen,,,,rock music,,,2003-01-01T00:00:00Z,Strandofoaks,,Dead Oceans
http://www.wikidata.org/entity/Q16116324,Dennis Parlato,male,Los Angeles,,,,,,,,,,
http://www.wikidata.org/entity/Q17150962,Andrew Pope,male,Geraldine,,,,country music,,,2008-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q17166355,Hayley Orrantia,female,Arlington,,,,,,,2010-01-01T00:00:00Z,hayleyorrantia,,
http://www.wikidata.org/entity/Q19289129,Leothus „Lee“ Green,male,Mississippi,,,,,,,,,,
http://www.wikidata.org/entity/Q16862810,Piper Curda,female,Tallahassee,,,,,,,,pipercurda,Piper-curda,
http://www.wikidata.org/entity/Q16979909,David Fanning,male,Ardmore,,,,country music,,,2014-01-01T00:00:00Z,DavidFanningMuZ,David-fanning,BBR Music Group
http://www.wikidata.org/entity/Q17478226,Jesse James Rutherford,male,Newbury Park,,,,alternative rock,,,2002-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q17093664,Ray Scott Pardue,male,Medellín,,,,,,,,,,
http://www.wikidata.org/entity/Q19348326,Matt McAndrew,male,Barnegat Light,,,,,,,2010-01-01T00:00:00Z,MattMcAndrew,Matt-mcandrew,Republic Records
http://www.wikidata.org/entity/Q16843301,Teri Gender Bender,female,Denver,,,,punk rock,,,2007-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q19279094,Elzadie Robinson,female,Louisiana,,,,,African Americans,,1926-01-01T00:00:00Z,,,Paramount
http://www.wikidata.org/entity/Q16728868,Laganja Estranja,male,Carrollton,,,,,,,,LaganjaEstranja,,
http://www.wikidata.org/entity/Q16939073,Al Capps,male,Arkansas,,,,,,,,,,
http://www.wikidata.org/entity/Q16749882,Louise Massey,female,Midland,,,,,,,,,,
http://www.wikidata.org/entity/Q17418405,Chiquis,female,Los Angeles,,Jenni Rivera,,,,,,Chiquis626,,
http://www.wikidata.org/entity/Q16840946,Al Hurricane,male,Dixon,,,,country music,,,1962-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q16844107,Harmonica Hinds,male,Trinidad,,,,blues,,,1960-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q17106862,Roy Rogers jr.,male,Los Angeles,,,,,,,,,,
http://www.wikidata.org/entity/Q17466166,Holly Henry,female,Hennepin County,,,,,,,2011-01-01T00:00:00Z,hollymaehenry,Holly-henry,
http://www.wikidata.org/entity/Q16297721,Dustin Belt,male,Wichita,,,,,,,2007-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q17037439,Rocky Lynch,male,Littleton,,,,,,,,rockyR5,,Hollywood Records
http://www.wikidata.org/entity/Q16300756,Evelyn Herrera,female,Phoenix,,,Juan Carlos Rodríguez,,,,,,,
http://www.wikidata.org/entity/Q16854617,Marlyn Alarm,female,Miami,,,,,,,,,,
http://www.wikidata.org/entity/Q17353096,Sallie Blair,female,Baltimore,,,,,,,,,,
http://www.wikidata.org/entity/Q17022067,Stephen Yerkey,male,West Virginia,,,,alternative country,,,,,,Heyday Records
http://www.wikidata.org/entity/Q16677961,Sterling Von Scarborough,male,United States of America,,,,death metal,,,,,,
http://www.wikidata.org/entity/Q16751203,Bashiri Johnson,male,Brooklyn,,,,world music,African Americans,,1971-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q17305806,Corey Cott,male,Chagrin Falls,,,,,,,,NapOnACott,,
http://www.wikidata.org/entity/Q16845954,Gene Maltais,male,Concord,,,,rockabilly,,,,,Gene-maltais,
http://www.wikidata.org/entity/Q16673805,Rudy Greene,male,Lake Charles,,,,rhythm and blues,,,,,,Bullet Records
http://www.wikidata.org/entity/Q19325230,Ryn Weaver,female,Encinitas,,,,,,,2013-01-01T00:00:00Z,rynweaver,,
http://www.wikidata.org/entity/Q19289199,Lil Mouse,male,Chicago,,,,,,,,,Lil-mouse,
http://www.wikidata.org/entity/Q16872943,Jacquie Lee,female,Colts Neck Township,,,,,,,2013-01-01T00:00:00Z,jacquieleemusic,Jacquie-lee,Atlantic Records
http://www.wikidata.org/entity/Q17150109,Tony Douglas,male,"Martin's Mill\, Texas",,,,country music,,,,,,
http://www.wikidata.org/entity/Q17403208,Sam Martin,male,New York City,,,,pop music,,,2012-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q16902138,Diunna Greenleaf,female,Houston,,,,Texas blues,African Americans,,,,,
http://www.wikidata.org/entity/Q16105597,Mike Deasy,male,Los Angeles,,,,rock music,,,1958-01-01T00:00:00Z,,,Capitol Records
http://www.wikidata.org/entity/Q16105889,Lorrie Collins,female,Tahlequah,,,,,,,1952-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q17353133,Audrey Morris,female,Chicago,,,,jazz,,,,,,
http://www.wikidata.org/entity/Q17199514,Sally Sweetland,female,Los Angeles,,,,,,,,,,
http://www.wikidata.org/entity/Q17146017,Ross Mintzer,male,New York City,,,,jazz,,,2005-01-01T00:00:00Z,rossmintzerband,,
http://www.wikidata.org/entity/Q17403436,Shamir,non-binary,Las Vegas,,,,electronic music,,,2014-01-01T00:00:00Z,ShamirBailey,Shamir,XL Recordings
http://www.wikidata.org/entity/Q16728563,Michaela Dietz,female,Seoul,,,,,,,2005-01-01T00:00:00Z,whammybah,Michaela-dietz,
http://www.wikidata.org/entity/Q16980979,Granger Smith,male,Dallas,,,,country music,,,1998-01-01T00:00:00Z,GrangerSmith,Granger-smith,BBR Music Group
http://www.wikidata.org/entity/Q16887162,Jaymes Young,male,Seattle,,,,,,,2013-01-01T00:00:00Z,jaymesyng,,
http://www.wikidata.org/entity/Q17306386,Caroline Pennell,female,Saddle River,,,,indie pop,,,2012-01-01T00:00:00Z,,Caroline-pennell,
http://www.wikidata.org/entity/Q17411335,Aaron Pauley,male,California,,,,metalcore,,,2004-01-01T00:00:00Z,aaronpauley,,
http://www.wikidata.org/entity/Q17402734,Preston Shannon,male,Olive Branch,,,,electric blues,,,2018-01-01T00:00:00Z,,Preston-shannon,
http://www.wikidata.org/entity/Q17198242,Molly Kate Kestner,female,Austin,,,,contemporary Christian music,,,2013-01-01T00:00:00Z,mollykkestner,,Atlantic Records
http://www.wikidata.org/entity/Q17402487,London Parris,male,United States of America,,,,,,,,,,
http://www.wikidata.org/entity/Q17418076,George MacFarlane,male,Kingston,,,,,,,,,,
http://www.wikidata.org/entity/Q16337733,Candace Kucsulain,female,Anchorage,,,,,,,,,,
http://www.wikidata.org/entity/Q19279659,Floyd McDaniel,male,Athens,,,,,,,,,,
http://www.wikidata.org/entity/Q16979241,Jim Stallings,male,New Mexico,,,,rock music,,,,,,
http://www.wikidata.org/entity/Q17427529,LaVerne Andrews,female,Minneapolis,,,,,,,,,,
http://www.wikidata.org/entity/Q16875961,Bryan hutson,male,Batesville,,,,,,,,,,
http://www.wikidata.org/entity/Q17385667,Bobby Bones,male,Hot Springs,,,,,,,,,,
http://www.wikidata.org/entity/Q16106133,Jack Warshaw,male,New York City,,,,folk music,,,,,,
http://www.wikidata.org/entity/Q17418391,D. S. Bradford,male,Boston,,,,,,,2007-01-01T00:00:00Z,dsbradford,D-s-bradford,Sony Music
http://www.wikidata.org/entity/Q16240335,Ahsan Watts,male,Newark,,,,soul music,,,2011-01-01T00:00:00Z,,,Interscope Records
http://www.wikidata.org/entity/Q16730162,James Wolpert,male,Strasburg,,,,,,,2008-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q16684401,Frankie Palmeri,male,Queens,,,,,,,,,,
http://www.wikidata.org/entity/Q17086369,Caroline Polachek,female,New York City,,,,synth-pop,,,2005-01-01T00:00:00Z,carolineplz,,Columbia Records
http://www.wikidata.org/entity/Q16265101,Diana Garnet,female,"Washington\, D.C.",,,,J-pop,,,2013-01-01T00:00:00Z,Tonkhaikichi,,Sony Music Entertainment Japan
http://www.wikidata.org/entity/Q16979994,Jessica Ashley,female,Queens,,,,contemporary R&B,,,2009-01-01T00:00:00Z,harloemusic,,Epic
http://www.wikidata.org/entity/Q17305981,Emily Grove,female,Wall Township,,,,alternative country,,,1999-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q16105559,Jo Jo Benson,male,Phenix City,,,,rhythm and blues,,,,,,
http://www.wikidata.org/entity/Q17418752,Howie Stange,male,Meriden,,,,country music,,,1937-01-01T00:00:00Z,,Howie-stange,
http://www.wikidata.org/entity/Q16107242,Buddy Caldwell,male,Columbia,,,,,,,,,,
http://www.wikidata.org/entity/Q16526251,Allen Bunn,male,Bailey,,,,blues,,,,,,Jubilee Records
http://www.wikidata.org/entity/Q16246779,Jacinta Brondgeest,female,Portland,,,,,,,1996-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q16762431,Tim White,male,New Brunswick,,,,pop music,,,,itstimwhite,Tim-white,
http://www.wikidata.org/entity/Q16841695,Daniel Brummel,male,Pasadena,,,,indie rock,,,1995-01-01T00:00:00Z,,,Kung Fu Records
http://www.wikidata.org/entity/Q17386297,Shani Rigsbee,female,Hot Springs,,,Andranik Madadian,dance-pop,,,,,,
http://www.wikidata.org/entity/Q17579906,Chase Bryant,male,Orange Grove,,,,,,,2014-01-01T00:00:00Z,,Chase-bryant,BBR Music Group
http://www.wikidata.org/entity/Q16240122,Malaya Watson,female,Southfield,,,,soul music,African Americans,,,,,
http://www.wikidata.org/entity/Q17150679,Vera Michelena,female,New York City,,,,,,,,,,
http://www.wikidata.org/entity/Q19279252,Ernestine Washington,female,Arkansas,,,,,,,,,,
http://www.wikidata.org/entity/Q17151049,Ryann Redmond,female,Georgia,,,,,,,,,,
http://www.wikidata.org/entity/Q17233199,Tito Torbellino,male,Phoenix,,,,,,,2002-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q17306112,Tyler Joseph,male,Columbus,,,,alternative hip hop,,Christianity,2009-01-01T00:00:00Z,tylerrjoseph,,Fueled by Ramen
http://www.wikidata.org/entity/Q16657545,Charles Workman,male,Arkansas,,,,,,,,,,
http://www.wikidata.org/entity/Q17071336,V. Rose,female,Sacramento,,,,dance music,,,,,V-rose,Inpop Records
http://www.wikidata.org/entity/Q17385629,Wanda Batista,female,Ponce,,,,gospel music,,,,,,
http://www.wikidata.org/entity/Q16243106,Roberto Tapia,male,San Diego,,,,,,,2008-01-01T00:00:00Z,,Roberto-tapia,Universal Music Latin Entertainment
http://www.wikidata.org/entity/Q16729068,Tiffany Foxx,female,St. Louis,,,,hip hop music,African Americans,,,,,
http://www.wikidata.org/entity/Q16875958,Lisa Howard,female,Akron,,,,,,,2003-01-01T00:00:00Z,,Lisa-howard,
http://www.wikidata.org/entity/Q17305706,Benjamin Booker,male,Virginia Beach,,,,garage rock,African Americans,,2012-01-01T00:00:00Z,bennybookmarks,Benjamin-booker,ATO Records
http://www.wikidata.org/entity/Q16240326,Bea Miller,female,Maplewood,,,,pop rock,,,2010-01-01T00:00:00Z,BeaMiller,Bea-miller,Syco Music
http://www.wikidata.org/entity/Q17278973,Annette Moreno,female,San Diego,,,,contemporary Christian music,,,1995-01-01T00:00:00Z,YoAnnetteMoreno,Annette-moreno,
http://www.wikidata.org/entity/Q17411149,Emma Ruth Rundle,female,Los Angeles,,,,ambient music,,,2008-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q17306370,Christy Baron,female,Pittsburgh,,,,jazz,,,,,,Chesky Records
http://www.wikidata.org/entity/Q16546301,DJ Lubel,male,Long Island,,,,,,,,,,
http://www.wikidata.org/entity/Q16323830,Sam Kim,male,Federal Way,,,,soul music,,,2013-01-01T00:00:00Z,leegititssam,,Antenna Music
http://www.wikidata.org/entity/Q16736403,Sturgill Simpson,male,Jackson,,,,country music,,,2004-01-01T00:00:00Z,SturgillSimpson,Sturgill-simpson,Loose Music
http://www.wikidata.org/entity/Q17012611,Alan Sparhawk,male,Seattle,,,,alternative rock,,,1993-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q17151236,Zachary Cole Smith,male,New York City,,,,alternative rock,,,2009-01-01T00:00:00Z,,,Captured Tracks
http://www.wikidata.org/entity/Q17403646,Diamond Teeth Mary,female,Huntington,,,,blues,,,,,,
http://www.wikidata.org/entity/Q17421720,Ollie Powers,male,Louisville,,,,jazz,,,,,,
http://www.wikidata.org/entity/Q16105328,Harvey Sid Fisher,male,The Bronx,,,,,,,,,,Amarillo Records
http://www.wikidata.org/entity/Q16728104,Brent Cobb,male,Ellaville,,,,country music,,,2008-01-01T00:00:00Z,Brent_Cobb,,Elektra
http://www.wikidata.org/entity/Q17517049,Denzel Curry,male,Carol City,,,,trap music,African Americans,,2011-01-01T00:00:00Z,RavenxMiyagi,,Universal Music Group
http://www.wikidata.org/entity/Q19299229,Robert McCoy,male,Aliceville,,,,,,,,,Robert-mccoy,
http://www.wikidata.org/entity/Q17091612,Jarekus Singleton,male,Clinton,,,,blues,African Americans,,1993-01-01T00:00:00Z,,,Alligator Records
http://www.wikidata.org/entity/Q16106629,Randy Fuller,male,Hobbs,,,,rock and roll,,,1962-01-01T00:00:00Z,,,Liberty
http://www.wikidata.org/entity/Q16729556,Marty Haggard,male,Bakersfield,,,,country music,,,1981-01-01T00:00:00Z,,,MTM Records
http://www.wikidata.org/entity/Q16935050,Rebecca Naomi Jones,female,New York City,,,,,African Americans,,,,,
http://www.wikidata.org/entity/Q16106729,Phillip Mitchell,male,Louisville,,,,rhythm and blues,African Americans,,1961-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q17566665,Nia Peeples,female,Hollywood,,,Sam George,dance music,,,1981-01-01T00:00:00Z,nia_peeples,Nia-peeples,
http://www.wikidata.org/entity/Q16706857,Nikita Ager,female,United States of America,,,,,,,,,,
http://www.wikidata.org/entity/Q16266472,Pamela Dellal,female,West Caldwell,,,,,,,,,,
http://www.wikidata.org/entity/Q16533420,Brenda Boykin,female,Oakland,,,,,,,,,,
http://www.wikidata.org/entity/Q17006909,Gary Marks,male,Manhattan,,,,rock music,,,,,,
http://www.wikidata.org/entity/Q16105588,Bobby Comstock,male,Ithaca,,,,rock and roll,,,,,,
http://www.wikidata.org/entity/Q19319436,Jerry Lester,male,Chicago,,,,,,,,,,
http://www.wikidata.org/entity/Q16730836,Kiki Ebsen,female,Los Angeles,Buddy Ebsen,,,,,,,,,
http://www.wikidata.org/entity/Q16240934,C. L. Blast,male,Birmingham,,,,soul music,,,1960-01-01T00:00:00Z,,,Atlantic Records
http://www.wikidata.org/entity/Q16738975,Jenn Wasner,female,Baltimore,,,,indie rock,,,2003-01-01T00:00:00Z,,,Merge Records
http://www.wikidata.org/entity/Q17050689,Karen Lafferty,female,Alamogordo,,,,pop music,,,,,,
http://www.wikidata.org/entity/Q19277273,"Charlie ""Specks"" McFadden",male,Quincy,,,,,,,1929-01-01T00:00:00Z,,,Paramount
http://www.wikidata.org/entity/Q17541241,Sam Fletcher,male,Tennessee,,,,,,,,,,Vee-Jay Records
http://www.wikidata.org/entity/Q16606883,Michelle,female,Jacksonville,,,,,,,,,,
http://www.wikidata.org/entity/Q17182747,Charmaine,female,West Covina,,,,dance music,,,,,Charmaine,
http://www.wikidata.org/entity/Q16726247,Danielle Haim,female,Los Angeles,Mordechai Haim,,,pop rock,,,,,,Roc Nation
http://www.wikidata.org/entity/Q17486480,Luis Coronel,male,Tucson,,,,,,,2012-01-01T00:00:00Z,luiscoronel281,Luis-coronel,DEL Regulo
http://www.wikidata.org/entity/Q16841860,Justin Chart,male,Los Angeles,,,,,,,1985-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q16106450,Norma Sharp,female,Shawnee,,,,,,,,,,
http://www.wikidata.org/entity/Q17306373,Big Smo,male,San Diego,,,,country music,,,1999-01-01T00:00:00Z,TheRealBigSmo,,Warner Bros. Records
http://www.wikidata.org/entity/Q16991670,Miss Amani,female,Oahu,,,,,,,,MissAmani,Miss-amani,
http://www.wikidata.org/entity/Q17123801,Jesse Barnett,male,Long Beach,,,,,,,,,,
http://www.wikidata.org/entity/Q16509263,Andrew Owens,male,Philadelphia,,,,,,,,,,
http://www.wikidata.org/entity/Q19667981,Gordon Stanley,male,Boston,,,,,,,,,,
http://www.wikidata.org/entity/Q19667476,Joy Villa,female,Orange,,,Thorsten Overgaard,pop rock,,,2001-01-01T00:00:00Z,joy_villa,,
http://www.wikidata.org/entity/Q19515588,Charmayne Maxwell,female,Guyana,,,Soulshock,,,,,maxeemaxwell,,
http://www.wikidata.org/entity/Q19571648,NF,female,Gladwin,,,,hip hop music,,,2009-01-01T00:00:00Z,nfrealmusic,Nf,Capitol Christian Music Group
http://www.wikidata.org/entity/Q19361511,Fetty Wap,male,Paterson,,,,rapping,African Americans,,2014-01-01T00:00:00Z,fettywap,,
http://www.wikidata.org/entity/Q19669354,LunchMoney Lewis,male,Miami,,,,hip hop music,African Americans,,2014-01-01T00:00:00Z,lunchmoneylewis,,
http://www.wikidata.org/entity/Q19896764,Margot Bingham,female,Pittsburgh,,,,,African Americans,,2010-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q19365708,Thomas Randle,male,Hollywood,,,,,,,,,,
http://www.wikidata.org/entity/Q19572136,Brittany Howard,female,Athens,,,,Americana,African Americans,,,blkfootwhtfoot,Brittany-howard,
http://www.wikidata.org/entity/Q19881194,Jenny Twitchell Kempton,female,Dublin,,,,,,,,,,
http://www.wikidata.org/entity/Q19833178,Bob Allen,male,Cincinnati,,,,jazz,,,,,,
http://www.wikidata.org/entity/Q19664722,Michael Ray,male,Eustis,,,,country music,,,2010-01-01T00:00:00Z,Michaelraymusic,Michael-ray,Warner Bros. Records
http://www.wikidata.org/entity/Q19893073,Scooter Lee,female,New Orleans,,,,,,,1971-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q19451277,Vicky Psarakis,female,Chicago,,,,metalcore,,,2010-01-01T00:00:00Z,VickyPsarakis,,Century Media Records
http://www.wikidata.org/entity/Q19647512,David Longstreth,male,Southbury,,,Amber Coffman,indie rock,,,2001-01-01T00:00:00Z,,,Domino Recording Company
http://www.wikidata.org/entity/Q19816843,Géza Röhrig,male,Budapest,,,,drama,,,1989-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q19867501,Zella Day,female,Pinetop-Lakeside,,,,indie pop,,,2009-01-01T00:00:00Z,Zelladay,Zella-day,Hollywood Records
http://www.wikidata.org/entity/Q19955856,Jordan Fisher,male,Birmingham,,,,,,,2009-01-01T00:00:00Z,Jordan_Fisher,Jordan-fisher,Hollywood Records
http://www.wikidata.org/entity/Q19667887,Tasha Cobbs,female,Jesup,,,,gospel music,African Americans,,2010-01-01T00:00:00Z,tashacobbs,,Capitol Christian Music Group
